"anzahl","userID","gwID","guildID"
26,"815260322432679966","1018541573006430279","972605101422293123"
26,"815260322432679966","1018797322399916084","972605101422293123"
1,"791290615898832956","1018525780449443850","918191764312051793"
1,"791290615898832956","1018526553455480853","918191764312051793"
6,"723647924478804091","1019280607311822949","1018445925972201523"
6,"723647924478804091","1019281123970396242","1018445925972201523"
3,"869987485109870641","1018525780449443850","918191764312051793"
3,"869987485109870641","1018526553455480853","918191764312051793"
1,"944244654524751913","1019532011637063721","1003987205196361728"
1,"944244654524751913","1019532378160504862","1003987205196361728"
1,"944244654524751913","1019532877014241340","1003987205196361728"
18,"786298938915422219","1019280607311822949","1018445925972201523"
18,"786298938915422219","1019281123970396242","1018445925972201523"
3,"949341397302001694","1018525780449443850","918191764312051793"
3,"949341397302001694","1018526553455480853","918191764312051793"
7,"940070669729820733","1019481309338402846","1014445347713593354"
1,"1019340858694316032","1019280607311822949","1018445925972201523"
1,"1019340858694316032","1019281123970396242","1018445925972201523"
112,"525974888750645249","1019481309338402846","1014445347713593354"
1,"697580864707494010","1019481309338402846","1014445347713593354"
3,"646375827629408296","1019481309338402846","1014445347713593354"
2,"970937815410020352","1014402308106366996","948595942448320653"
2,"727151304820129812","1018541573006430279","972605101422293123"
4,"727151304820129812","1018797322399916084","972605101422293123"
1,"310345551780773888","1019280607311822949","1018445925972201523"
1,"310345551780773888","1019281123970396242","1018445925972201523"
1,"821035121926864947","1019481309338402846","1014445347713593354"
27,"851779992991563807","1018525780449443850","918191764312051793"
27,"851779992991563807","1018526553455480853","918191764312051793"
23,"864158356276379669","1014402308106366996","948595942448320653"
733,"586231322993754119","1019644659577933925","1018445925972201523"
45,"976100030345801759","1018541573006430279","972605101422293123"
45,"976100030345801759","1018797322399916084","972605101422293123"
3,"569949721376849920","1014402308106366996","948595942448320653"
5,"772150720689733663","1014402308106366996","948595942448320653"
14,"310345551780773888","1019644659577933925","1018445925972201523"
1,"1016263177014611998","1018525780449443850","918191764312051793"
1,"1016263177014611998","1018526553455480853","918191764312051793"
1,"1016263139655962675","1018525780449443850","918191764312051793"
1,"1016263139655962675","1018526553455480853","918191764312051793"
207,"825013296239345664","1019644659577933925","1018445925972201523"
4,"593450283510792213","1019532378160504862","1003987205196361728"
4,"593450283510792213","1019532877014241340","1003987205196361728"
87,"999974853304139827","1018525780449443850","918191764312051793"
109,"999974853304139827","1018526553455480853","918191764312051793"
27,"535529594330021889","1018525780449443850","918191764312051793"
27,"535529594330021889","1018526553455480853","918191764312051793"
1,"995020153320378378","1018541573006430279","972605101422293123"
1,"995020153320378378","1018797322399916084","972605101422293123"
1,"810648022240591893","1014402308106366996","948595942448320653"
96,"808639261665394719","1019644659577933925","1018445925972201523"
1,"749309424232824933","1018525780449443850","918191764312051793"
1,"749309424232824933","1018526553455480853","918191764312051793"
132,"277493254809845760","1019644659577933925","1018445925972201523"
228,"697580864707494010","1019994048179740682","1014445347713593354"
228,"697580864707494010","1019994221194784768","1014445347713593354"
90,"525974888750645249","1019994048179740682","1014445347713593354"
90,"525974888750645249","1019994221194784768","1014445347713593354"
5,"948565546742452284","1019994048179740682","1014445347713593354"
5,"948565546742452284","1019994221194784768","1014445347713593354"
15,"940070669729820733","1019994048179740682","1014445347713593354"
15,"940070669729820733","1019994221194784768","1014445347713593354"
8,"992494066195509304","1019994048179740682","1014445347713593354"
8,"992494066195509304","1019994221194784768","1014445347713593354"
1,"720660271903014993","1018525780449443850","918191764312051793"
1,"720660271903014993","1018526553455480853","918191764312051793"
89,"1018912968475418665","1018525780449443850","918191764312051793"
89,"1018912968475418665","1018526553455480853","918191764312051793"
1,"770636457043034112","1018525780449443850","918191764312051793"
7,"770636457043034112","1018526553455480853","918191764312051793"
46,"873847496831557662","1019644659577933925","1018445925972201523"
1,"972488140835131422","1018525780449443850","918191764312051793"
2,"972488140835131422","1018526553455480853","918191764312051793"
58,"786298938915422219","1019644659577933925","1018445925972201523"
22,"1019340858694316032","1019644659577933925","1018445925972201523"
13,"812419031482105896","1018525780449443850","918191764312051793"
17,"812419031482105896","1018526553455480853","918191764312051793"
37,"1019835713476382740","1018525780449443850","918191764312051793"
79,"1019835713476382740","1018526553455480853","918191764312051793"
11,"831061076501069845","1018797322399916084","972605101422293123"
3,"399959548414394368","1019644659577933925","1018445925972201523"
1,"807440483621666854","1018525780449443850","918191764312051793"
1,"807440483621666854","1018526553455480853","918191764312051793"
5,"919318582284939335","1019644659577933925","1018445925972201523"
2,"844488878614118421","1018525780449443850","918191764312051793"
2,"844488878614118421","1018526553455480853","918191764312051793"
3,"857202590475091979","1018541573006430279","972605101422293123"
3,"857202590475091979","1018797322399916084","972605101422293123"
1,"499966336873529366","1019644659577933925","1018445925972201523"
38,"723647924478804091","1019644659577933925","1018445925972201523"
23,"800775745488158771","1019644659577933925","1018445925972201523"
1,"764157181285105685","1018525780449443850","918191764312051793"
9,"764157181285105685","1018526553455480853","918191764312051793"
28,"947529541834903582","1020613977362940025","1019243091267424287"
10,"750668300761169921","1018525780449443850","918191764312051793"
13,"750668300761169921","1018526553455480853","918191764312051793"
5,"730067951868182529","1019644659577933925","1018445925972201523"
85,"866330722247114762","1019644659577933925","1018445925972201523"
2,"929767808152240149","1018541573006430279","972605101422293123"
2,"929767808152240149","1018797322399916084","972605101422293123"
2,"831476790312042556","1019644659577933925","1018445925972201523"
14,"1007567826921455626","1019644659577933925","1018445925972201523"
1,"835080062181048321","1018526553455480853","918191764312051793"
1,"963099878723047564","1018541573006430279","972605101422293123"
1,"963099878723047564","1018797322399916084","972605101422293123"
2,"962617936634327090","1018526553455480853","918191764312051793"
2,"914268161308766348","1019644659577933925","1018445925972201523"
4,"947529541834903582","1020764752789651627","1019243091267424287"
13,"591254733432291329","1019644659577933925","1018445925972201523"
1,"828006966143090710","1018526553455480853","918191764312051793"
20,"297452622489845760","1019644659577933925","1018445925972201523"
1,"945216599860862996","1018526553455480853","918191764312051793"
5,"710486241304641536","1018526553455480853","918191764312051793"
21,"782276733616783390","1020968344230297701","899746479625871441"
1,"933697808152801311","1020968344230297701","899746479625871441"
1,"933697808152801311","1020968713295495178","899746479625871441"
20,"782276733616783390","1020968713295495178","899746479625871441"
18,"910177760058675260","1014402308106366996","948595942448320653"
170,"992494066195509304","1021014163193069609","1014445347713593354"
79,"697580864707494010","1021014163193069609","1014445347713593354"
122,"525974888750645249","1021014163193069609","1014445347713593354"
1,"948565546742452284","1021014163193069609","1014445347713593354"
4,"948565546742452284","1018541573006430279","972605101422293123"
4,"948565546742452284","1018797322399916084","972605101422293123"
1,"940070669729820733","1021014163193069609","1014445347713593354"
112,"564119115074371584","1018797322399916084","972605101422293123"
179,"853742600061714482","1021033499106476125","984928443173068880"
157,"853742600061714482","1021033720901287946","984928443173068880"
28,"810484550727761940","1018541573006430279","972605101422293123"
28,"810484550727761940","1018797322399916084","972605101422293123"
229,"481781881742950401","1021033499106476125","984928443173068880"
201,"481781881742950401","1021033720901287946","984928443173068880"
17,"869618741137268746","1020968344230297701","899746479625871441"
17,"869618741137268746","1020968713295495178","899746479625871441"
18,"852878080447741952","1020968344230297701","899746479625871441"
18,"852878080447741952","1020968713295495178","899746479625871441"
257,"1018125875331469393","1014402308106366996","948595942448320653"
33,"1003301344460935198","1019644659577933925","1018445925972201523"
7,"963087746673541141","1019644659577933925","1018445925972201523"
3,"941750986551205930","1021131145032761424","989961082833608795"
7,"514091646724603914","1019644659577933925","1018445925972201523"
4,"974364327572283422","1018541573006430279","972605101422293123"
4,"974364327572283422","1018797322399916084","972605101422293123"
21,"1005856871267188777","1014402308106366996","948595942448320653"
3,"624269212935913472","1021169323051601990","1000066513333661736"
7,"981474299036725268","1021180002617798707","1019243091267424287"
1,"947529541834903582","1021180002617798707","1019243091267424287"
133,"525974888750645249","1021356411881529364","1014445347713593354"
1,"450654700123979788","1018541573006430279","972605101422293123"
1,"450654700123979788","1018797322399916084","972605101422293123"
2,"836867646048698388","1019644659577933925","1018445925972201523"
1,"958748322884100126","1020968713295495178","899746479625871441"
54,"962756543697264722","1014402308106366996","948595942448320653"
5,"968239224300142664","1019644659577933925","1018445925972201523"
10,"697580864707494010","1021356411881529364","1014445347713593354"
15,"992494066195509304","1021356411881529364","1014445347713593354"
5,"948899436694745129","1021356411881529364","1014445347713593354"
1,"272396885891874817","1019644659577933925","1018445925972201523"
1,"1007567826921455626","1021356411881529364","1014445347713593354"
1,"840122604115329055","1020968713295495178","899746479625871441"
6,"940070669729820733","1021356411881529364","1014445347713593354"
761,"853742600061714482","1021486082296135781","984928443173068880"
1491,"481781881742950401","1021486082296135781","984928443173068880"
4,"896342529799254027","1014402308106366996","948595942448320653"
3,"948565546742452284","1021356411881529364","1014445347713593354"
4,"932350524626456606","1014402308106366996","948595942448320653"
6,"333657623213768725","1018541573006430279","972605101422293123"
6,"333657623213768725","1018797322399916084","972605101422293123"
7,"333657623213768725","1014402308106366996","948595942448320653"
3,"711277528672763975","1014402308106366996","948595942448320653"
7,"984762276269662248","1019644659577933925","1018445925972201523"
3,"922495022753001522","1019644659577933925","1018445925972201523"
3,"967712445273624576","1014402308106366996","948595942448320653"
27,"765654868283097117","1022498457501585518","1008758902990569562"
32,"1019835713476382740","1022498457501585518","1008758902990569562"
18,"764157181285105685","1022498457501585518","1008758902990569562"
11,"925011336751104040","1022498457501585518","1008758902990569562"
1,"840122604115329055","1022498457501585518","1008758902990569562"
18,"979731536674975825","1019644659577933925","1018445925972201523"
7,"886701767369302076","1019644659577933925","1018445925972201523"
204,"948565546742452284","1022514802318389379","948595942448320653"
10,"1008975489962082374","1022514802318389379","948595942448320653"
48,"1018125875331469393","1022514802318389379","948595942448320653"
6,"825400094936530975","1022514802318389379","948595942448320653"
3,"962756543697264722","1022514802318389379","948595942448320653"
22,"805180370260983858","1022514802318389379","948595942448320653"
3,"1002279152126267474","1022514802318389379","948595942448320653"
1,"1007772391226757140","1022498457501585518","1008758902990569562"
9,"941750986551205930","1022498457501585518","1008758902990569562"
100,"963146343059189840","1022514802318389379","948595942448320653"
4,"1007567826921455626","1022514802318389379","948595942448320653"
13,"979717048496185416","1022498457501585518","1008758902990569562"
3,"333657623213768725","1022514802318389379","948595942448320653"
14,"852878080447741952","1022498457501585518","1008758902990569562"
5,"723635525868716054","1022498457501585518","1008758902990569562"
14,"782276733616783390","1022555560001949736","899746479625871441"
8,"815068211477217280","1022498457501585518","1008758902990569562"
7,"910177760058675260","1022514802318389379","948595942448320653"
21,"840122604115329055","1022514802318389379","948595942448320653"
44,"915266458588688435","1022590929678381118","937793977892077668"
1,"814962146281521163","1022590929678381118","937793977892077668"
8,"1005856871267188777","1022514802318389379","948595942448320653"
14,"775433367595909129","1022590929678381118","937793977892077668"
1,"682301513145516052","1014402308106366996","948595942448320653"
1,"682301513145516052","1022514802318389379","948595942448320653"
1,"1022402837084373003","1019644659577933925","1018445925972201523"
1,"758386726330171422","1022498457501585518","1008758902990569562"
1,"733625953812611086","1019644659577933925","1018445925972201523"
18,"844982174947606620","1022590929678381118","937793977892077668"
1,"783349297797922827","1022514802318389379","948595942448320653"
3,"955896384891011072","1022590929678381118","937793977892077668"
37,"934790682793607199","1022514802318389379","948595942448320653"
1,"1000265577463550032","1022590929678381118","937793977892077668"
141,"925005026861121556","1014402308106366996","948595942448320653"
2,"925005026861121556","1022514802318389379","948595942448320653"
6,"941383086703251516","1022498457501585518","1008758902990569562"
3,"959451099557933087","1022555560001949736","899746479625871441"
1,"1012090253701550170","1022590929678381118","937793977892077668"
1,"735782003756236820","1022590929678381118","937793977892077668"
3,"1012474553760489654","1022514802318389379","948595942448320653"
1,"941750986551205930","1022918075546357760","1005119105868759162"
5,"975849492924497950","1018541573006430279","972605101422293123"
5,"975849492924497950","1018797322399916084","972605101422293123"
2,"926629554888536075","1022514802318389379","948595942448320653"
2,"772150720689733663","1022514802318389379","948595942448320653"
5,"943171984785821706","1019644659577933925","1018445925972201523"
1,"924361445901209660","1022590929678381118","937793977892077668"
5,"647502241477033990","1022514802318389379","948595942448320653"
37,"956558001651744859","1022590929678381118","937793977892077668"
4,"792096088021794866","1022590929678381118","937793977892077668"
5,"885163726049800223","1022514802318389379","948595942448320653"
104,"953361295976054786","1023488821653946439","960991044302946354"
2,"892431681020104724","1023488821653946439","960991044302946354"
4,"989404318086094898","1023488821653946439","960991044302946354"
22,"873922994718773278","1023488821653946439","960991044302946354"
9,"926748155637301258","1023488821653946439","960991044302946354"
21,"920352224150974484","1023488821653946439","960991044302946354"
2,"835080062181048321","1022514802318389379","948595942448320653"
39,"525974888750645249","1022514802318389379","948595942448320653"
1,"590985289720397836","1018541573006430279","972605101422293123"
1,"590985289720397836","1018797322399916084","972605101422293123"
1,"811616164508991498","1023488821653946439","960991044302946354"
4,"955050518605074434","1023488821653946439","960991044302946354"
1,"845694254160543764","1022514802318389379","948595942448320653"
2,"374083438371930113","1022514802318389379","948595942448320653"
3,"827215939560669254","1022514802318389379","948595942448320653"
2,"895344354170908682","1018526553455480853","918191764312051793"
2,"895344354170908682","1021045053684195469","918191764312051793"
1,"785059784604778496","1021045053684195469","918191764312051793"
1,"1006617682839339048","1023488821653946439","960991044302946354"
2,"782276733616783390","1023610778546348062","743909366436200448"
3,"824378909985341451","1023610778546348062","743909366436200448"
2,"697580864707494010","1023612720450392184","1014445347713593354"
2,"944309381720334417","1023488821653946439","960991044302946354"
5,"525974888750645249","1023612720450392184","1014445347713593354"
6,"974953143374848050","1023488821653946439","960991044302946354"
3,"1004472953154576395","1023488821653946439","960991044302946354"
1,"916657702686572564","1019644659577933925","1018445925972201523"
73,"959775346989879347","1014402308106366996","948595942448320653"
61,"959775346989879347","1022514802318389379","948595942448320653"
6,"1019718906237177856","1018797322399916084","972605101422293123"
9,"868909873331572816","1023488821653946439","960991044302946354"
1,"1010979014766231695","1022514802318389379","948595942448320653"
1,"804051192341987398","1022514802318389379","948595942448320653"
1,"1018150165489668227","1022514802318389379","948595942448320653"
1,"905046781430202428","1022590929678381118","937793977892077668"
1,"862194630963494912","1022514802318389379","948595942448320653"
2,"960835344209678347","1023488821653946439","960991044302946354"
1,"563405410682535987","1019644659577933925","1018445925972201523"
3,"723777194458873958","1014402308106366996","948595942448320653"
9,"834696715436032042","1023488821653946439","960991044302946354"
1,"997158041684279368","1023488821653946439","960991044302946354"
12,"844982174947606620","1024327313766240357","937793977892077668"
31,"775433367595909129","1024327313766240357","937793977892077668"
57,"915266458588688435","1024327313766240357","937793977892077668"
15,"905046781430202428","1024327313766240357","937793977892077668"
9,"973526241091149855","1023488821653946439","960991044302946354"
13,"940623992333692968","1024327313766240357","937793977892077668"
6,"697580864707494010","1024228913104310325","1014445347713593354"
5,"792096088021794866","1024327313766240357","937793977892077668"
7,"809389236179435541","1024327313766240357","937793977892077668"
22,"915266458588688435","1024400569831542948","937793977892077668"
9,"775433367595909129","1024400569831542948","937793977892077668"
5,"905046781430202428","1024400569831542948","937793977892077668"
2,"525974888750645249","1024228913104310325","1014445347713593354"
3,"960985347645394984","1019644659577933925","1018445925972201523"
31,"876945810472960001","1014402308106366996","948595942448320653"
19,"956558001651744859","1024327313766240357","937793977892077668"
19,"956558001651744859","1024400569831542948","937793977892077668"
5,"844982174947606620","1024400569831542948","937793977892077668"
6,"1003024938334162944","1014402308106366996","948595942448320653"
3,"940623992333692968","1024400569831542948","937793977892077668"
38,"824378909985341451","1025052386143780935","925729625580113951"
34,"941750986551205930","1025052386143780935","925729625580113951"
4,"840122604115329055","1025052386143780935","925729625580113951"
2,"840122604115329055","1025052693955354736","925729625580113951"
4,"824378909985341451","1025052693955354736","925729625580113951"
1,"941750986551205930","1025052693955354736","925729625580113951"
19,"981898944017739836","1025052386143780935","925729625580113951"
5,"915266458588688435","1025079976384548874","937793977892077668"
22,"931795662704615444","1025083643355463750","949612614466535424"
1,"940623992333692968","1025079976384548874","937793977892077668"
5,"1019835713476382740","1014402308106366996","948595942448320653"
9,"947529541834903582","1025052386143780935","925729625580113951"
2,"844982174947606620","1025079976384548874","937793977892077668"
5,"775433367595909129","1025079976384548874","937793977892077668"
2,"809389236179435541","1025079976384548874","937793977892077668"
2,"989404318086094898","1025052386143780935","925729625580113951"
1,"905046781430202428","1025079976384548874","937793977892077668"
20,"525974888750645249","1025390842246086736","1014445347713593354"
4,"938691154034180097","1025399652096430181","938695296060366859"
206,"1006568223807909989","1025399652096430181","938695296060366859"
1,"940070669729820733","1025390842246086736","1014445347713593354"
22,"996123731913084998","1025399652096430181","938695296060366859"
7,"697580864707494010","1025390842246086736","1014445347713593354"
1,"525974888750645249","1025052386143780935","925729625580113951"
11,"730734267704934422","1025052386143780935","925729625580113951"
1451,"1025084359327363103","1025052386143780935","925729625580113951"
1438,"841013953526235156","1025052386143780935","925729625580113951"
1,"955896384891011072","1024327313766240357","937793977892077668"
1,"737955549307600898","1014402308106366996","948595942448320653"
2,"948565546742452284","1025390842246086736","1014445347713593354"
13,"925801691452936312","1025399652096430181","938695296060366859"
1,"853742600061714482","1025052386143780935","925729625580113951"
1,"948640823283687484","1025399652096430181","938695296060366859"
1,"913826867520364595","1024327313766240357","937793977892077668"
2,"693523513792790648","1025684384654839918","1014116444897804408"
8,"792484163684532274","1025052386143780935","925729625580113951"
27,"1009137350615498812","1014402308106366996","948595942448320653"
9,"873234979239383040","1025052386143780935","925729625580113951"
28,"1004794771295965226","1014402308106366996","948595942448320653"
65,"873234979239383040","1014402308106366996","948595942448320653"
4,"1073582376610967602","1025052386143780935","925729625580113951"
1,"976156443675873361","1025052386143780935","925729625580113951"
320,"1064157588175978556","1014402308106366996","948595942448320653"
68,"861164825308037141","1103044759699861607","1057425944807211050"
68,"861164825308037141","1103045268884168764","1057425944807211050"
17,"345714343154810882","1103044759699861607","1057425944807211050"
17,"345714343154810882","1103045268884168764","1057425944807211050"
22,"826186794995155004","1103044759699861607","1057425944807211050"
22,"826186794995155004","1103045268884168764","1057425944807211050"
9,"1077935513761234944","1103044759699861607","1057425944807211050"
9,"1077935513761234944","1103045268884168764","1057425944807211050"
10,"1071047337062973541","1103044759699861607","1057425944807211050"
10,"1071047337062973541","1103045268884168764","1057425944807211050"
2,"918550094679261204","1103044759699861607","1057425944807211050"
2,"918550094679261204","1103045268884168764","1057425944807211050"
6,"713784024514035793","1103044759699861607","1057425944807211050"
6,"713784024514035793","1103045268884168764","1057425944807211050"
2,"1011952556580294666","1103044759699861607","1057425944807211050"
2,"1011952556580294666","1103045268884168764","1057425944807211050"
1,"1073354434018549881","1103044759699861607","1057425944807211050"
1,"1073354434018549881","1103045268884168764","1057425944807211050"
16,"771283729653039124","1103044759699861607","1057425944807211050"
16,"771283729653039124","1103045268884168764","1057425944807211050"
24,"935189295088676914","1014402308106366996","948595942448320653"
83,"1048897939025698826","1103044759699861607","1057425944807211050"
83,"1048897939025698826","1103045268884168764","1057425944807211050"
41,"812384003516137562","1103044759699861607","1057425944807211050"
41,"812384003516137562","1103045268884168764","1057425944807211050"
1,"897468214404063253","1014402308106366996","948595942448320653"
35,"898912821126004826","1103044759699861607","1057425944807211050"
35,"898912821126004826","1103045268884168764","1057425944807211050"
26,"1057965762301669396","1103044759699861607","1057425944807211050"
26,"1057965762301669396","1103045268884168764","1057425944807211050"
26,"762315293292625931","1103044759699861607","1057425944807211050"
26,"762315293292625931","1103045268884168764","1057425944807211050"
5,"754400516385144942","1103044759699861607","1057425944807211050"
5,"754400516385144942","1103045268884168764","1057425944807211050"
73,"880436867357622292","1103308732445765672","994332164768403596"
214,"941998396934340619","1103308732445765672","994332164768403596"
178,"1046901038466211890","1103308732445765672","994332164768403596"
145,"959775346989879347","1103308732445765672","994332164768403596"
10,"888436911864176640","1103308732445765672","994332164768403596"
41,"1053182181947736074","1103308732445765672","994332164768403596"
32,"996317701695881237","1103308732445765672","994332164768403596"
6,"976156443675873361","1103343305443520632","925729625580113951"
1,"439150538005938208","1103343305443520632","925729625580113951"
1,"1055779916584587305","1103343305443520632","925729625580113951"
3,"872738639749185607","1103044759699861607","1057425944807211050"
3,"872738639749185607","1103045268884168764","1057425944807211050"
128,"976156443675873361","1103351668940210309","925729625580113951"
64,"835782971235368960","1103351668940210309","925729625580113951"
159,"824378909985341451","1103351668940210309","925729625580113951"
6,"638790702779727902","1103351668940210309","925729625580113951"
6,"615500048163274776","1103351668940210309","925729625580113951"
5,"925657473485013012","1103351668940210309","925729625580113951"
46,"1007570598806962206","1103351668940210309","925729625580113951"
7,"954798427802304532","1103351668940210309","925729625580113951"
18,"688544000029884531","1103351668940210309","925729625580113951"
2,"977483570337705984","1103351668940210309","925729625580113951"
100,"988502572404969552","1103351668940210309","925729625580113951"
12,"1055779916584587305","1103351668940210309","925729625580113951"
9,"1010463751218143232","1103308732445765672","994332164768403596"
52,"981898944017739836","1103351668940210309","925729625580113951"
6,"1064157588175978556","1103351668940210309","925729625580113951"
2,"841967224658984962","1103351668940210309","925729625580113951"
14,"1073582376610967602","1103351668940210309","925729625580113951"
8,"931795662704615444","1103351668940210309","925729625580113951"
25,"766021027590832228","1103351668940210309","925729625580113951"
5,"935595150653145098","1103351668940210309","925729625580113951"
6,"734760917123989636","1103351668940210309","925729625580113951"
10,"705507213761970299","1103308732445765672","994332164768403596"
8,"1068568703278514266","1103308732445765672","994332164768403596"
16,"780393150237376553","1103351668940210309","925729625580113951"
4,"706538999355015231","1103308732445765672","994332164768403596"
2,"732993370305069116","1103351668940210309","925729625580113951"
568,"1072131635597803560","1103396905809084527","1071794920244920320"
10,"1069271929611104347","1103308732445765672","994332164768403596"
178,"879628573084880917","1103396905809084527","1071794920244920320"
314,"1074384065219805265","1103396905809084527","1071794920244920320"
75,"865725803312316446","1103351668940210309","925729625580113951"
1,"962784016145199195","1103351668940210309","925729625580113951"
16,"1047225148111077416","1103308732445765672","994332164768403596"
30,"1050511147654193232","1103396905809084527","1071794920244920320"
15,"1023253297693458472","1103351668940210309","925729625580113951"
481,"821017393894785094","1103396905809084527","1071794920244920320"
32,"821017393894785094","1103422507295449221","1102253781875433646"
26,"1072131635597803560","1103422507295449221","1102253781875433646"
26,"1072131635597803560","1103422694806007818","1102253781875433646"
31,"821017393894785094","1103422694806007818","1102253781875433646"
12,"1050511147654193232","1103422507295449221","1102253781875433646"
12,"1050511147654193232","1103422694806007818","1102253781875433646"
1,"823906525054763010","1103422507295449221","1102253781875433646"
1,"823906525054763010","1103422694806007818","1102253781875433646"
13,"1072131635597803560","1103426126757498963","1102253781875433646"
15,"821017393894785094","1103426126757498963","1102253781875433646"
9,"1076114430598856755","1103351668940210309","925729625580113951"
9,"909209988604518441","1103396905809084527","1071794920244920320"
7,"593450283510792213","1103351668940210309","925729625580113951"
7,"771283729653039124","1103351668940210309","925729625580113951"
39,"773538254946959361","1103308732445765672","994332164768403596"
1,"979788756531945542","1103351668940210309","925729625580113951"
6,"1045347516893384715","1103308732445765672","994332164768403596"
5,"630401396067532819","1103396905809084527","1071794920244920320"
9,"928460632905359422","1014402308106366996","948595942448320653"
29,"974992893024546816","1103308732445765672","994332164768403596"
35,"967151569168658442","1103396905809084527","1071794920244920320"
7,"395998093432061952","1103308732445765672","994332164768403596"
21,"812392810211967067","1103351668940210309","925729625580113951"
9,"905133915700863026","1103351668940210309","925729625580113951"
15,"1051176440609124472","1103396905809084527","1071794920244920320"
36,"977902783577604106","1103396905809084527","1071794920244920320"
16,"1071806470603149433","1014402308106366996","948595942448320653"
22,"806496109324926986","1014402308106366996","948595942448320653"
3,"692810494595301397","1014402308106366996","948595942448320653"
16,"983456448220635176","1103776741035610113","1005878586072367104"
11,"907002665618251896","1103308732445765672","994332164768403596"
14,"930831340440543293","1103308732445765672","994332164768403596"
4,"1019581911611490306","1103308732445765672","994332164768403596"
2,"329368219976466444","1103308732445765672","994332164768403596"
1,"777556438171123732","1103351668940210309","925729625580113951"
10,"960944360789246012","1103776741035610113","1005878586072367104"
6,"1070029061625237616","1103044759699861607","1057425944807211050"
6,"1070029061625237616","1103045268884168764","1057425944807211050"
55,"658731024309682187","1104047725055582268","1079807502113316896"
4,"903192907819917312","1104047725055582268","1079807502113316896"
3,"698442437311463484","1103044759699861607","1057425944807211050"
3,"698442437311463484","1103045268884168764","1057425944807211050"
23,"593450283510792213","1104047725055582268","1079807502113316896"
1,"981938463425318972","1103351668940210309","925729625580113951"
5,"855784543855706133","1104047725055582268","1079807502113316896"
5,"699951506622906398","1104047725055582268","1079807502113316896"
1,"960551542400888872","1014402308106366996","948595942448320653"
4,"1091161990489182248","1104100869789712454","1091163561553838241"
1,"783710210580938794","1103396905809084527","1071794920244920320"
1,"823906525054763010","1104100869789712454","1091163561553838241"
55,"1023279648601292903","1104122612629639258","1104021295223558286"
109,"775433367595909129","1104122612629639258","1104021295223558286"
131,"915266458588688435","1104122612629639258","1104021295223558286"
3,"618805150756110336","1103351668940210309","925729625580113951"
40,"845694254160543764","1104122612629639258","1104021295223558286"
4,"1053338842532421692","1104148185166921820","937398557286228010"
2,"822143934784208986","1104148185166921820","937398557286228010"
1,"934882772055634010","1104148185166921820","937398557286228010"
2,"984184431076053053","1104148185166921820","937398557286228010"
4,"1066693883100135434","1104148185166921820","937398557286228010"
2,"1069277258222669834","1104148185166921820","937398557286228010"
1,"905491277427146792","1104148185166921820","937398557286228010"
1,"1067048095537430670","1104148185166921820","937398557286228010"
163,"956558001651744859","1104122612629639258","1104021295223558286"
5,"994316186735083573","1104122612629639258","1104021295223558286"
44,"898964820567658496","1104122612629639258","1104021295223558286"
11,"1068221677290410057","1103308732445765672","994332164768403596"
1,"973526241091149855","1104122612629639258","1104021295223558286"
1,"892056874906685510","1104113788384456734","1091163561553838241"
1,"892056874906685510","1104114226068471961","1091163561553838241"
6,"1091161990489182248","1104113788384456734","1091163561553838241"
6,"1091161990489182248","1104114226068471961","1091163561553838241"
3,"789555434201677824","1103351668940210309","925729625580113951"
430,"1072131635597803560","1104349264546631740","1071794920244920320"
4,"1000211807065092206","1014402308106366996","948595942448320653"
10,"914637499748470844","1103396905809084527","1071794920244920320"
17,"914637499748470844","1104349264546631740","1071794920244920320"
108,"879628573084880917","1104349264546631740","1071794920244920320"
380,"821017393894785094","1104349264546631740","1071794920244920320"
34,"967151569168658442","1104349264546631740","1071794920244920320"
18,"1050808442241159248","1104122612629639258","1104021295223558286"
18,"968547695021150218","1104122612629639258","1104021295223558286"
5,"798471649656963092","1104047725055582268","1079807502113316896"
1,"811686655932104766","1104047725055582268","1079807502113316896"
1,"901568371391348797","1104047725055582268","1079807502113316896"
2,"697386808920506409","1104047725055582268","1079807502113316896"
2,"918548667558940732","1104122612629639258","1104021295223558286"
8,"610501303839490091","1014402308106366996","948595942448320653"
1,"861952550885130260","1103308732445765672","994332164768403596"
22,"1028320983074996296","1104416744300355654","1061674451965583420"
328,"1058776448564998204","1104416744300355654","1061674451965583420"
3,"937033236608065630","1104431055034908792","937398557286228010"
5,"974032346753953832","1104431055034908792","937398557286228010"
5,"1104173751500812308","1104431055034908792","937398557286228010"
1,"831181566944084009","1104431055034908792","937398557286228010"
1,"839828465611440159","1104431055034908792","937398557286228010"
2,"853367461708824667","1104431055034908792","937398557286228010"
61,"859362309767692298","1104416744300355654","1061674451965583420"
2,"817758690047950919","1104431055034908792","937398557286228010"
2,"953361295976054786","1103308732445765672","994332164768403596"
3,"728287640314708018","1104431055034908792","937398557286228010"
1,"1056512214250553366","1103308732445765672","994332164768403596"
1,"917834362270146620","1104431055034908792","937398557286228010"
1,"856110708203061249","1104431055034908792","937398557286228010"
1,"856110708203061249","1104431055034908792","937398557286228010"
9,"1059900086991204414","1104431055034908792","937398557286228010"
5,"937276123946024990","1104431055034908792","937398557286228010"
4,"981248465436835861","1104431055034908792","937398557286228010"
10,"984184431076053053","1104431055034908792","937398557286228010"
