"guildID","channelID"
"988081985488564266","1081875723775656027"
"1076607061967765584","1076849303072546906"
"1074560635389624321","1092038452670890104"
"1079807502113316896","1090273350451990538"
"1047228829866938480","1067531160713961492"
"1103145290158051409","1103452458807726141"
"1074565538040254485","1092041076166111254"
"929162256984469558","1103761823083278386"
"1065307487823200256","1100200709716197458"
"1101244141758861422","1102256097768783882"
"1074340944012390410","1074367968454119424"
"1047432819300904971","1099778689761292418"
"1096139477983965347","1104104355784835122"
"1103777897342316576","1104351350411771924"
"1094756829805957232","1095343593050349568"
"1092832016824799315","1096066837197881425"
"1097849240954355784","1097915252047351838"
"1038067079938576394","1120002141164146779"
"1103653754294767759","1105097585531830435"
"1097882210746515566","1099755138190680256"
"1026202595125104651","1105144121951272970"
"960055508415426570","1105371085517627484"
"1105377750157631560","1105783993586171984"
"975118914667315302","1056332278009188382"
"1100849835105587203","1100849837274054675"
"1072105544950763592","1072993463404077117"
"1104358848724221993","1106674763562234008"
"966597776832069662","1072479805133553685"
"1097423390668759070","1099566762112073869"
"1102982196496699414","1103312320341491805"
"993991035485179954","1107019027815084112"
"1099347634357018779","1100851110769594530"
"1105893916634529792","1107009033606545509"
"994332164768403596","999659015648858202"
"1079095182978469908","1099684473689358356"
"1099037921086017548","1108446934143873147"
"916429769007067157","1108479099837628570"
"1092093019760623626","1108511254408081438"
"1053752510772420698","1072903493704241324"
"1001160387091238932","1068074378572603482"
"830459637667987486","1092791316779372614"
"1102170939594125403","1109048980198928385"
"1105475162448609412","1106434560448811098"
"771473974328426516","1028075631071739965"
"1111641898357096490","1111656258441842890"
"1111637956009132114","1111637958215344196"
"1105975007512907847","1111725252519673918"
"967165248685621388","1125141022138171413"
"1109236773135065138","1109237286316556389"
"1112323213423300669","1112381067622621184"
"1109913328119189514","1112811489649229946"
"1036997770294345778","1112850609725505556"
"1076501989472604160","1125313283931521035"
"1112085823001731184","1113130260003835924"
"1061431974113320971","1061431975304495145"
"829790315636326400","1109901168106274947"
"1059273964460982322","1077282278755016877"
"916803422005653554","1113720396257185792"
"1113419787859673218","1114004583824490537"
"872478257151344690","1114122763855204365"
"1036971288599740510","1110067336779673610"
"1038737168870416384","1109235253064773692"
"1102623384384315514","1115331250685743155"
"1112653905734668318","1112793533846396990"
"1096848129711669268","1114560971332128899"
"852549862330335292","1114640064404783155"
"1114506393421086730","1114875935779471440"
"1107755234886955030","1114947169447858216"
"1114620977310089371","1114654280792678643"
"1114845804675473438","1114854772483297341"
"1115242821662810142","1115339828423299294"
"1115634194991820890","1115658427016953896"
"1109458518018371744","1109492029743968346"
"1100508351206543482","1115889851959607377"
"1110180203793223821","1116341307741306921"
"1097430178499674185","1107994903218237490"
"1072600963946381332","1088351870935900232"
"1116803375959388310","1116822535774949467"
"1113109061785878532","1116855572961165454"
"1112414357876391989","1116962215958954004"
"1077358741969698896","1116731771459993712"
"1095133511683411978","1108366498910707767"
"1117497871047082106","1117502425012641823"
"1101582881681326181","1118093521056968735"
"1081989000220385371","1090776015619498024"
"1113822940937596989","1118921014982758602"
"1107751716234989699","1119329048221450390"
"1039141686623883264","1125319279844266055"
"912454427162578964","1102009475751215134"
"1119369841694998568","1119369843448225998"
"1120401830757806232","1120405792286326785"
"1080863154382307380","1120652309572108379"
"1118231376399958098","1118231377700200520"
"1108009982542221382","1116754659403632721"
"1117850075159351370","1122043415291510784"
"979917613473886228","1070056620157050930"
"1121093703008792598","1121586419589201960"
"1112749900241829939","1113517587494617178"
"1097485864403210322","1122105960094248980"
"1110616763655278706","1138509892391546993"
"1023188465682235393","1122264952628068474"
"1089328006880833626","1122611723564765344"
"1061674451965583420","1122617588690735318"
"1113064827116589136","1122730705915482173"
"1113860538531848223","1122865281417609257"
"1122870351194505236","1122880741555052654"
"1122902197835927698","1122918971667140719"
"1122896633206689902","1122909039903391825"
"655800065226440725","1025801296080547902"
"1122968746999431269","1122980102003765328"
"1011729497571201104","1028370136186503279"
"1111297351928270868","1123715231504400514"
"1005878586072367104","1113181388104020048"
"1120634356558479382","1123849789914759281"
"893782917619273788","1124806085283422258"
"1069544761054220289","1069616299170353243"
"1062024439153295481","1079007387681296555"
"1114843626078474270","1125089770779975821"
"1115943092852375653","1125087192440656012"
"1043892562760564757","1044134730192388116"
"1060241708228558899","1067315296261640262"
"1002607913212313620","1113585258961580062"
"1124307052953616384","1124373217608482887"
"1110855241181708339","1113717675651252235"
"1121427167721558107","1153686182480326746"
"1055127396170346587","1126090644553744384"
"1061892417760022549","1126235550735675533"
"1062418691100258365","1062426359730798623"
"1123624155682709534","1126474725242183690"
"1125108999533105313","1126435450266058823"
"842043065082052659","1124306544226476102"
"1126824822371004509","1127176821352448011"
"1116745510989074442","1127612472610791447"
"1072465470336274523","1128028300896378886"
"1103316644631154710","1128972148015378472"
"981095284643881000","1129487548536852551"
"1129450956568936599","1134246860601692211"
"1088496562281394226","1088533254358966384"
"1130823157373218906","1130896452130963496"
"1122873632771801211","1131239683976876212"
"1021415597713658018","1021416126070149151"
"1130135249674850374","1130135250559836179"
"1131575135648882888","1131594633298845706"
"1132042673230987296","1132061840462053416"
"1057780351818281020","1057782785412182107"
"1132605437942968390","1132738097759653889"
"797515422668292167","1133150210814656634"
"1068934260729319484","1127234390221660230"
"1133748394070921236","1133751390049685544"
"1132065151240122388","1133785091005501500"
"1133778252662587465","1133778258824003779"
"1133845885181243502","1133846394738835466"
"1007205011064897536","1126576178254332086"
"1134555435773464608","1134555437241479299"
"1024658010309677066","1134856640450019379"
"1009559287858737284","1123995296544862248"
"925729625580113951","1125142569291088055"
"955794727784034334","1104363019913396375"
"1136298889469767760","1136932774062866512"
"1089141935442231346","1137074484130611321"
"1137007047796330647","1137350359749234728"
"1122104330347090010","1137785979906838649"
"1137710746382368808","1137710748894756936"
"1138774774756151357","1138790751371808930"
"1136230317288595467","1138916235841642666"
"1139265036997636226","1139282514867933294"
"1089221438185144440","1089434639204094023"
"1132029929664557068","1139443272662667344"
"1132633003068244021","1153024294020972656"
"1060617194880385186","1113208673972518912"
"1108139415097839636","1141416397180772456"
"1137103688784154654","1142206591660195930"
"1143536804625133683","1143536806529339500"
"745625154914353152","1143681018172276756"
"1143305728317210644","1143934991789731983"
"1142485851587235951","1153738742390079551"
"1093901872592588940","1145264480234774578"
"1089989933969715280","1101572094204071957"
"1010715587581853897","1146090651369349250"
"1146857490030538942","1146887805054763049"
"1087015502276198420","1122884091478540349"
"1150038774600962209","1150038777176264776"
"1136783307925885028","1150317336100884490"
"1148919973218107455","1150837861655007232"
"1124269928464265407","1125382704150614096"
"1009805762391986278","1151517531903901816"
"1129435840301510746","1152832850786254878"
"951776421355868231","1150009182754443374"
"1148950718015873064","1153026929293799454"
"1153207350358982728","1153376575681732649"
"1154112451017723974","1154112452385054805"
"838747308317212672","1154822219160092693"
"1114788618536488960","1155362932440453213"
"1155091139402153994","1155210779285540915"
"1154821230269059103","1154895989388349560"
"1155094119933280276","1155825289507643432"
"1117158090391957756","1117158091058843710"
"1123320992601755691","1159809380171141212"
"1157959812273930311","1158520499933036605"
"1161050508992200806","1161077864020590592"
"1157439350196424816","1161759093292290171"
"1068527714627231834","1162107800843980881"
"1153320944463519835","1162766620356264036"
"1163175846199177408","1163178216681394266"
"1159896999336882176","1164305635689648268"
"1065266225921392710","1153056915551703101"
"1092380411046412330","1092384068915707985"
"1079844275359060088","1086371859056037949"
"1154837719151808642","1166054433411580035"
"1122266417908174971","1122268258972749854"
"1057425944807211050","1083117169321185321"
"1167361470040920074","1167363773938540554"
"1165443516441313410","1165443517414391960"
"1107735209056677928","1167903365536166039"
"1154611308801564745","1154842252632391700"
"1167116520841818255","1168889196426047508"
"1168909869097680987","1168911845063663756"
"1168952119907340350","1168952259959341176"
"1168985756677722142","1168985815683170435"
"1169037870686814248","1169037870686814251"
"1169037760057835681","1169037760057835684"
"1169037810339168377","1169037810339168380"
"1169037840798199838","1169037840798199841"
"1089280831702446180","1090348871894450197"
"1136271955192991857","1166766386513715271"
