"guildID","channelID","msgID","userID"
"989961082833608795","989965372457373796","1001191056748056576","799543456329629716"
"989961082833608795","989965372457373796","1001191746404876338","775432882474450965"
"989961082833608795","989965372457373796","1001191746404876338","797124271914483723"
"989961082833608795","989965372457373796","1001191056748056576","797124271914483723"
"989961082833608795","989965372457373796","1001191056748056576","775432882474450965"
"989961082833608795","989965372457373796","1001192300174651614","941750986551205930"
"989961082833608795","989965372457373796","1001192300174651614","775432882474450965"
"989961082833608795","989965372457373796","1001192300174651614","692705035657936957"
"989961082833608795","989965372457373796","1001192300174651614","784708469495300106"
"989961082833608795","989965372457373796","1001192300174651614","983754168978268180"
"974804274414497802","988193513244082236","1001244257459392563","944309381720334417"
"973289734057132092","973289734304575583","1001247345725419650","944309381720334417"
"973289734057132092","973289734304575583","1001247345725419650","994301549662720100"
"973289734057132092","973289734304575583","1001247345725419650","507436719339995136"
"973289734057132092","973289734304575583","1001247345725419650","980182681931378768"
"973289734057132092","973289734304575583","1001247345725419650","989404318086094898"
"974804274414497802","988193513244082236","1001244257459392563","825653906969067560"
"989961082833608795","989965372457373796","1001192300174651614","806833335933861888"
"973289734057132092","973289734304575583","1001247345725419650","948565546742452284"
"974804274414497802","988193513244082236","1001244257459392563","948565546742452284"
"988078038531076146","999060135106330684","1001115522886287370","985886600225517599"
"989961082833608795","989965372457373796","1001192300174651614","821076865845952535"
"993465450484731925","997096599836700772","1001495474706075718","823534232525471784"
"989961082833608795","989965372457373796","1001511233326952528","983754168978268180"
"989961082833608795","989965372457373796","1001511233326952528","775432882474450965"
"989961082833608795","989965372457373796","1001511233326952528","927919372821995520"
"973289734057132092","973289734304575583","1001247345725419650","987246935343771668"
"989961082833608795","989965372457373796","1001511233326952528","948565546742452284"
"925729625580113951","925738977422639107","1001550042986991697","307187690049372164"
"925729625580113951","925738977422639107","1001550042986991697","995959406921523240"
"989238450467258418","992734156561842187","1001596522305171487","827952900381868072"
"988078038531076146","999060135106330684","1001115522886287370","803945425588846602"
"988078038531076146","999060135106330684","1001115522886287370","581975668993163280"
"988078038531076146","999060135106330684","1001115522886287370","821756116030586887"
"988078038531076146","999060135106330684","1001115522886287370","775432882474450965"
"988078038531076146","999060135106330684","1001115522886287370","555631805928046593"
"988078038531076146","999060135106330684","1001115522886287370","651817563688271900"
"988078038531076146","999060135106330684","1001115522886287370","732659558941458635"
"988078038531076146","999060135106330684","1001115522886287370","983754168978268180"
"988078038531076146","999060135106330684","1001115522886287370","848144586614505553"
"988078038531076146","999060135106330684","1001115522886287370","941750986551205930"
"988078038531076146","999060135106330684","1001115522886287370","935516666035585054"
"988078038531076146","999060135106330684","1001115522886287370","812426257958305853"
"988078038531076146","999060135106330684","1001115522886287370","558335902619926548"
"988078038531076146","999060135106330684","1001115522886287370","970337877668024381"
"988078038531076146","999060135106330684","1001115522886287370","791431165487087616"
"974804274414497802","988193513244082236","1001244257459392563","980460716345683978"
"989961082833608795","989965372457373796","1001511233326952528","799543456329629716"
"989961082833608795","989965372457373796","1001511233326952528","967368147533430856"
"989961082833608795","989965372457373796","1001511233326952528","784708469495300106"
"646045583093530635","997827894820737044","1001874822332170270","580445863231356938"
"989961082833608795","989965372457373796","1001511233326952528","461016766420877332"
"989961082833608795","989965372457373796","1001511233326952528","853742600061714482"
"974804274414497802","988193513244082236","1001245890595536906","829401421794377728"
"989961082833608795","989965372457373796","1001511233326952528","802181685412102164"
"989961082833608795","989965372457373796","1001511233326952528","824378909985341451"
"646045583093530635","994013861474734220","1002174274628489308","580445863231356938"
"989961082833608795","989965372457373796","1001511233326952528","941750986551205930"
"989961082833608795","989965372457373796","1001511233326952528","268768664411439115"
"989961082833608795","989965372457373796","1001511233326952528","976100030345801759"
"948595942448320653","993587068485775501","1002208124700209234","914113733549260820"
"948595942448320653","993587068485775501","1002208124700209234","948565546742452284"
"948595942448320653","993587068485775501","1002208124700209234","824378909985341451"
"948595942448320653","993587068485775501","1002208124700209234","976100030345801759"
"948595942448320653","993587068485775501","1002208124700209234","805180370260983858"
"853365601783382047","1002274113299157083","1002647344615006250","659319269326323732"
"853365601783382047","1002274113299157083","1002647344615006250","904402034600575026"
"853365601783382047","1002274113299157083","1002647344615006250","659472300873089026"
"853365601783382047","1002274113299157083","1002647344615006250","857707637679980554"
"853365601783382047","1002274113299157083","1002647344615006250","857613792073351178"
"853365601783382047","1002274113299157083","1002647344615006250","873146081041588264"
"853365601783382047","1002274113299157083","1002647344615006250","657872407385866262"
"853365601783382047","1002274113299157083","1002647344615006250","795026997478817882"
"853365601783382047","1002274113299157083","1002647344615006250","827949889026785302"
"853365601783382047","1002274113299157083","1002647344615006250","754246997266923571"
"853365601783382047","1002274113299157083","1002647344615006250","723619043445309461"
"853365601783382047","1002274113299157083","1002647344615006250","559757011307462656"
"853365601783382047","1002274113299157083","1002647344615006250","770636457043034112"
"853365601783382047","1002274113299157083","1002647344615006250","842105397271724082"
"853365601783382047","1002274113299157083","1002647344615006250","831128442535018548"
"853365601783382047","1002274113299157083","1002647344615006250","778503738570178591"
"853365601783382047","1002274113299157083","1002647344615006250","751499482767556638"
"853365601783382047","1002274113299157083","1002647344615006250","727245030569410710"
"853365601783382047","1002274113299157083","1002647344615006250","979701411237462036"
"853365601783382047","1002274113299157083","1002647344615006250","603953653493137438"
"853365601783382047","1002274113299157083","1002647344615006250","920385751781367808"
"853365601783382047","1002274113299157083","1002647344615006250","765860907027791892"
"853365601783382047","1002274113299157083","1002647344615006250","427839411108052992"
"853365601783382047","1002274113299157083","1002647344615006250","636574820359864350"
"853365601783382047","1002274113299157083","1002647344615006250","831222668178489386"
"853365601783382047","1002274113299157083","1002647344615006250","973457484318642198"
"853365601783382047","1002274113299157083","1002647344615006250","573867932527099919"
"853365601783382047","1002274113299157083","1002647344615006250","824378909985341451"
"853365601783382047","1002274113299157083","1002647344615006250","792390598526500864"
"853365601783382047","1002274113299157083","1002647344615006250","950396273930932255"
"853365601783382047","1002274113299157083","1002647344615006250","906958663980298340"
"853365601783382047","1002274113299157083","1002647344615006250","804406661670371408"
"853365601783382047","1002274113299157083","1002647344615006250","848128332813172756"
"853365601783382047","1002274113299157083","1002647344615006250","650683108794040357"
"853365601783382047","1002274113299157083","1002647344615006250","807440483621666854"
"853365601783382047","1002274113299157083","1002647344615006250","830154048627015690"
"853365601783382047","1002274113299157083","1002647344615006250","717676410684309526"
"853365601783382047","1002274113299157083","1002647344615006250","756138116728881207"
"853365601783382047","1002274113299157083","1002647344615006250","961983518458671214"
"853365601783382047","1002274113299157083","1002647344615006250","795773393420419112"
"853365601783382047","1002274113299157083","1002647344615006250","812426257958305853"
"853365601783382047","1002274113299157083","1002647344615006250","800320858064945153"
"853365601783382047","1002274113299157083","1002647344615006250","797124271914483723"
"853365601783382047","1002274113299157083","1002647344615006250","779054848346685482"
"853365601783382047","1002274113299157083","1002647344615006250","494104340114702336"
"853365601783382047","1002274113299157083","1002647344615006250","706207165970513980"
"853365601783382047","1002274113299157083","1002647344615006250","652590826513498112"
"853365601783382047","1002274113299157083","1002647344615006250","784521248944291860"
"853365601783382047","1002274113299157083","1002647344615006250","810940243153780738"
"853365601783382047","1002274113299157083","1002647344615006250","736505460663779338"
"853365601783382047","1002274113299157083","1002647344615006250","955007698917814282"
"853365601783382047","1002274113299157083","1002647344615006250","778653809781899314"
"853365601783382047","1002274113299157083","1002647344615006250","806148453322194964"
"853365601783382047","1002274113299157083","1002647344615006250","443789116484878336"
"853365601783382047","1002274113299157083","1002647344615006250","645198096774725632"
"853365601783382047","1002274113299157083","1002647344615006250","718801293891600396"
"853365601783382047","1002274113299157083","1002647344615006250","344063528358903809"
"853365601783382047","1002274113299157083","1002647344615006250","821756116030586887"
"853365601783382047","1002274113299157083","1002647344615006250","792000738817605673"
"853365601783382047","1002274113299157083","1002647344615006250","881128768759021630"
"853365601783382047","1002274113299157083","1002647344615006250","925677714642468904"
"853365601783382047","1002274113299157083","1002647344615006250","974674683599388702"
"853365601783382047","1002274113299157083","1002647344615006250","736708181090238517"
"853365601783382047","1002274113299157083","1002647344615006250","835080062181048321"
"853365601783382047","1002274113299157083","1002647344615006250","551321779637977098"
"853365601783382047","1002274113299157083","1002647344615006250","710788069002838028"
"853365601783382047","1002274113299157083","1002647344615006250","703205326404583515"
"853365601783382047","1002274113299157083","1002647344615006250","829401421794377728"
"853365601783382047","1002274113299157083","1002647344615006250","913159271422771282"
"853365601783382047","1002274113299157083","1002647344615006250","743469144904826890"
"853365601783382047","1002274113299157083","1002647344615006250","696668030201233499"
"853365601783382047","1002274113299157083","1002647344615006250","793455216161718272"
"853365601783382047","1002274113299157083","1002647344615006250","785059784604778496"
"853365601783382047","1002274113299157083","1002647344615006250","904040665070055494"
"853365601783382047","1002274113299157083","1002647344615006250","693037490805932065"
"853365601783382047","1002274113299157083","1002647344615006250","568076930268528643"
"853365601783382047","1002274113299157083","1002647344615006250","809739434537910283"
"853365601783382047","1002274113299157083","1002647344615006250","784376324533518336"
"853365601783382047","1002274113299157083","1002647344615006250","810499421077897216"
"853365601783382047","1002274113299157083","1002647344615006250","689876794441990264"
"853365601783382047","1002274113299157083","1002647344615006250","962008654985433128"
"853365601783382047","1002274113299157083","1002647344615006250","713435696290857090"
"853365601783382047","1002274113299157083","1002647344615006250","938882063908601856"
"853365601783382047","1002274113299157083","1002647344615006250","749309424232824933"
"853365601783382047","1002274113299157083","1002647344615006250","817739705801506826"
"853365601783382047","1002274113299157083","1002647344615006250","778909275979907103"
"853365601783382047","1002274113299157083","1002647344615006250","873528576090189835"
"853365601783382047","1002274113299157083","1002647344615006250","497038687075565580"
"853365601783382047","1002274113299157083","1002647344615006250","981955703889604628"
"853365601783382047","1002274113299157083","1002647344615006250","665848354172960768"
"853365601783382047","1002274113299157083","1002647344615006250","995968962301001738"
"853365601783382047","1002274113299157083","1002647344615006250","995976520491343942"
"853365601783382047","1002274113299157083","1002647344615006250","650037772505317395"
"853365601783382047","1002274113299157083","1002647344615006250","859833099448483851"
"853365601783382047","1002274113299157083","1003292260571562126","824378909985341451"
"853365601783382047","1002274113299157083","1003292260571562126","904402034600575026"
"853365601783382047","1002274113299157083","1003292260571562126","650683108794040357"
"853365601783382047","1002274113299157083","1003292260571562126","826790673804951562"
"853365601783382047","1002274113299157083","1003292260571562126","723619043445309461"
"853365601783382047","1002274113299157083","1003292260571562126","807440483621666854"
"853365601783382047","1002274113299157083","1003292260571562126","797124271914483723"
"853365601783382047","1002274113299157083","1003292260571562126","494104340114702336"
"853365601783382047","1002274113299157083","1003292260571562126","981955703889604628"
"853365601783382047","1002274113299157083","1003292260571562126","778653809781899314"
"853365601783382047","1002274113299157083","1003292260571562126","835080062181048321"
"853365601783382047","1002274113299157083","1003292260571562126","793855516916449310"
"853365601783382047","1002274113299157083","1003292260571562126","665848354172960768"
"853365601783382047","1002274113299157083","1003292260571562126","825653906969067560"
"853365601783382047","1002274113299157083","1003292260571562126","999056288904396901"
"853365601783382047","1002274113299157083","1003292260571562126","973457484318642198"
"853365601783382047","1002274113299157083","1003292260571562126","999027685441409105"
"853365601783382047","1002274113299157083","1003292260571562126","833781692794929184"
"853365601783382047","1002274113299157083","1003292260571562126","950396273930932255"
"853365601783382047","1002274113299157083","1003292260571562126","650037772505317395"
"853365601783382047","1002274113299157083","1003292260571562126","657872407385866262"
"853365601783382047","1002274113299157083","1003292260571562126","717314055026769992"
"853365601783382047","1002274113299157083","1003292260571562126","979726436132876319"
"853365601783382047","1002274113299157083","1003292260571562126","925677714642468904"
"853365601783382047","1002274113299157083","1003292260571562126","785059784604778496"
"853365601783382047","1002274113299157083","1003292260571562126","810579335727677472"
"853365601783382047","1002274113299157083","1003292260571562126","749309424232824933"
"853365601783382047","1002274113299157083","1003292260571562126","793455216161718272"
"853365601783382047","1002274113299157083","1003292260571562126","795026997478817882"
"997188963074834563","997205703267713076","1003346639982952478","936354421900726312"
"853365601783382047","1002274113299157083","1003292260571562126","962008654985433128"
"853365601783382047","1002274113299157083","1003292260571562126","659319269326323732"
"853365601783382047","1002274113299157083","1003292260571562126","810940243153780738"
"853365601783382047","1002274113299157083","1003292260571562126","600293510368722944"
"853365601783382047","1002274113299157083","1003292260571562126","784521248944291860"
"853365601783382047","1002274113299157083","1003292260571562126","925500125005090867"
"925729625580113951","1003394062482686054","1003395594284437504","928999225533026304"
"853365601783382047","1002274113299157083","1003292260571562126","795773393420419112"
"853365601783382047","1002274113299157083","1003292260571562126","911519544638599239"
"853365601783382047","1002274113299157083","1003292260571562126","928999225533026304"
"853365601783382047","1002274113299157083","1003292260571562126","559757011307462656"
"853365601783382047","1002274113299157083","1003292260571562126","784818506432380958"
"853365601783382047","1002274113299157083","1003292260571562126","756138116728881207"
"853365601783382047","1002274113299157083","1003292260571562126","800320858064945153"
"853365601783382047","1002274113299157083","1003292260571562126","842024086783262762"
"925729625580113951","925736845436915712","1003713322740367440","853742600061714482"
"925729625580113951","925736845436915712","1003713322740367440","936354421900726312"
"948595942448320653","993587068485775501","1003631393298989066","1000265577463550032"
"925729625580113951","925736845436915712","1003713322740367440","892676014868680715"
"984928443173068880","988067378476765324","1003730673758122126","853742600061714482"
"984928443173068880","988067378476765324","1003730673758122126","481781881742950401"
"925729625580113951","925736845436915712","1003713322740367440","948565546742452284"
"925729625580113951","925736845436915712","1003713322740367440","837044499346620448"
"925729625580113951","925736845436915712","1003713322740367440","840122604115329055"
"925729625580113951","925736845436915712","1003713322740367440","920385751781367808"
"925729625580113951","925736845436915712","1003713322740367440","941750986551205930"
"898666069303119955","996155953621782598","1003788924050739283","781840016158228480"
"989961082833608795","989965372457373796","1003907841276522536","941750986551205930"
"989961082833608795","989965372457373796","1003907841276522536","797124271914483723"
"989961082833608795","989965372457373796","1003907841276522536","927919372821995520"
"989961082833608795","989965372457373796","1003907841276522536","824378909985341451"
"989961082833608795","989965372457373796","1003907841276522536","775432882474450965"
"989961082833608795","989965372457373796","1003907841276522536","784708469495300106"
"1003073337116860468","1003079732285407312","1004056239585640528","507606625557807104"
"1003073337116860468","1003079732285407312","1004056239585640528","778647522356363285"
"1003073337116860468","1003079732285407312","1004056754939764806","778647522356363285"
"1003073337116860468","1003079732285407312","1004056754939764806","507606625557807104"
"1003073337116860468","1003079732285407312","1004056754939764806","774774711266574359"
"1003073337116860468","1004057311976886373","1004057489328844951","507606625557807104"
"1003073337116860468","1004057311976886373","1004057489328844951","774774711266574359"
"1003073337116860468","1004057311976886373","1004057489328844951","778647522356363285"
"853365601783382047","986027399567261826","1004077965165985792","888739074620399636"
"853365601783382047","1002274113299157083","1004078745407193220","815884098693496892"
"853365601783382047","1002274113299157083","1004078745407193220","904402034600575026"
"853365601783382047","1002274113299157083","1004078745407193220","800320858064945153"
"853365601783382047","1002274113299157083","1004078745407193220","830154048627015690"
"853365601783382047","1002274113299157083","1004078745407193220","831222668178489386"
"853365601783382047","1002274113299157083","1004078745407193220","906958663980298340"
"853365601783382047","1002274113299157083","1004078745407193220","999974853304139827"
"853365601783382047","1002274113299157083","1004078745407193220","835080062181048321"
"853365601783382047","1002274113299157083","1004078745407193220","933784599530725436"
"853365601783382047","1002274113299157083","1004078745407193220","778909275979907103"
"853365601783382047","1002274113299157083","1004078745407193220","784376324533518336"
"853365601783382047","1002274113299157083","1004078745407193220","706207165970513980"
"853365601783382047","1002274113299157083","1004078745407193220","749309424232824933"
"853365601783382047","1002274113299157083","1004078745407193220","864404973839974450"
"853365601783382047","1002274113299157083","1004078745407193220","911519544638599239"
"853365601783382047","1002274113299157083","1004078745407193220","842052925978968125"
"853365601783382047","1002274113299157083","1004078745407193220","810940243153780738"
"853365601783382047","1002274113299157083","1004078745407193220","833781692794929184"
"853365601783382047","1002274113299157083","1004078745407193220","925677714642468904"
"853365601783382047","1002274113299157083","1004078745407193220","817739705801506826"
"853365601783382047","1002274113299157083","1004078745407193220","795026997478817882"
"853365601783382047","1002274113299157083","1004078745407193220","797124271914483723"
"853365601783382047","1002274113299157083","1004078745407193220","807440483621666854"
"853365601783382047","1002274113299157083","1004078745407193220","913159271422771282"
"853365601783382047","1002274113299157083","1004078745407193220","627487591356301347"
"853365601783382047","1002274113299157083","1004078745407193220","824378909985341451"
"853365601783382047","1002274113299157083","1004078745407193220","473737542630637569"
"853365601783382047","1002274113299157083","1004078745407193220","724238906920271932"
"853365601783382047","1002274113299157083","1004078745407193220","999056288904396901"
"853365601783382047","1002274113299157083","1004078745407193220","723619043445309461"
"853365601783382047","1002274113299157083","1004078745407193220","715594924829048854"
"853365601783382047","1002274113299157083","1004078745407193220","995968962301001738"
"853365601783382047","1002274113299157083","1004078745407193220","568076930268528643"
"853365601783382047","1002274113299157083","1004078745407193220","995976520491343942"
"853365601783382047","1002274113299157083","1004078745407193220","999027685441409105"
"853365601783382047","1002274113299157083","1004078745407193220","665848354172960768"
"853365601783382047","1002274113299157083","1004078745407193220","636574820359864350"
"853365601783382047","1002274113299157083","1004078745407193220","806148453322194964"
"646045583093530635","965210425652281344","1004105345410547783","580445863231356938"
"853365601783382047","1002274113299157083","1004078745407193220","650037772505317395"
"853365601783382047","1002274113299157083","1004078745407193220","784818506432380958"
"853365601783382047","1002274113299157083","1004078745407193220","778653809781899314"
"853365601783382047","1002274113299157083","1004078745407193220","979701411237462036"
"853365601783382047","1002274113299157083","1004078745407193220","600293510368722944"
"853365601783382047","1002274113299157083","1004078745407193220","938882063908601856"
"853365601783382047","1002274113299157083","1004078745407193220","801860642402467850"
"853365601783382047","1002274113299157083","1004078745407193220","859833099448483851"
"853365601783382047","1002274113299157083","1004078745407193220","718801293891600396"
"948595942448320653","993587068485775501","1004325306406023289","833934912041779220"
"948595942448320653","993587068485775501","1004325306406023289","944309381720334417"
"948595942448320653","993587068485775501","1004325306406023289","977962899848986674"
"948595942448320653","993587068485775501","1004325306406023289","934790682793607199"
"948595942448320653","993587068485775501","1004325306406023289","808283660322078720"
"948595942448320653","993587068485775501","1004325306406023289","1000265577463550032"
"853365601783382047","1002274113299157083","1004078745407193220","586807644753231891"
"853365601783382047","1002274113299157083","1004078745407193220","659319269326323732"
"948595942448320653","993587068485775501","1004325306406023289","805180370260983858"
"853365601783382047","1002274113299157083","1004078745407193220","917051424616091798"
"853365601783382047","1002274113299157083","1004078745407193220","841983600277979157"
"948595942448320653","993587068485775501","1004325306406023289","868145692504358932"
"948595942448320653","993587068485775501","1003631393298989066","868145692504358932"
"853365601783382047","1002274113299157083","1004078745407193220","743469144904826890"
"853365601783382047","1002274113299157083","1004078745407193220","754246997266923571"
"989961082833608795","989965372457373796","1003907841276522536","967368147533430856"
"989961082833608795","989965372457373796","1003907841276522536","976100030345801759"
"989961082833608795","989965372457373796","1000701261261316116","976100030345801759"
"853365601783382047","1002274113299157083","1004078745407193220","793855516916449310"
"948595942448320653","993587068485775501","1003631393298989066","805180370260983858"
"853365601783382047","1002274113299157083","1004078745407193220","873146081041588264"
"853365601783382047","1002274113299157083","1004078745407193220","962008654985433128"
"853365601783382047","1002274113299157083","1004078745407193220","645368429166985228"
"948595942448320653","993587068485775501","1004325306406023289","647502241477033990"
"948595942448320653","993587068485775501","1003631393298989066","647502241477033990"
"948595942448320653","993587068485775501","1004325306406023289","966355430735495228"
"989961082833608795","989965372457373796","1003907841276522536","799543456329629716"
"994332164768403596","997040661285064714","1005187838943428800","840122604115329055"
"994332164768403596","997040661285064714","1005187838943428800","735484746754424943"
"994332164768403596","997040661285064714","1005187838943428800","944309381720334417"
"994332164768403596","997040661285064714","1005187838943428800","986353878494773312"
"966811756376776724","971046315339423794","1005223575562752020","869680370629619802"
"966811756376776724","971046315339423794","1005223575562752020","888000819545399297"
"966811756376776724","971046315339423794","1005223575562752020","989404318086094898"
"994332164768403596","997040661285064714","1005187838943428800","832540031897305089"
"994332164768403596","997040661285064714","1005187838943428800","869680370629619802"
"993465450484731925","1003689115394510888","1005472838385418270","936623166581772398"
"966811756376776724","971046315339423794","1005223575562752020","824378909985341451"
"994332164768403596","997040661285064714","1005187838943428800","926748155637301258"
"993465450484731925","1003689115394510888","1005472838385418270","925339572966154261"
"994332164768403596","997040661285064714","1005187838943428800","959775346989879347"
"853365601783382047","1002274113299157083","1005528390171901972","795026997478817882"
"853365601783382047","1002274113299157083","1005528390171901972","650683108794040357"
"853365601783382047","1002274113299157083","1005528390171901972","904402034600575026"
"853365601783382047","1002274113299157083","1005528390171901972","964641105704534086"
"853365601783382047","1002274113299157083","1005528390171901972","954519156496146463"
"853365601783382047","1002274113299157083","1005528390171901972","904040665070055494"
"853365601783382047","1002274113299157083","1005528390171901972","743469144904826890"
"853365601783382047","1002274113299157083","1005528390171901972","995976520491343942"
"853365601783382047","1002274113299157083","1005528390171901972","665848354172960768"
"853365601783382047","1002274113299157083","1005528390171901972","661469958458572800"
"853365601783382047","1002274113299157083","1005528390171901972","833781692794929184"
"853365601783382047","1002274113299157083","1005528390171901972","803693555226771466"
"853365601783382047","1002274113299157083","1005528390171901972","657872407385866262"
"853365601783382047","1002274113299157083","1005528390171901972","911519544638599239"
"853365601783382047","1002274113299157083","1005528390171901972","925677714642468904"
"853365601783382047","1002274113299157083","1005528390171901972","810940243153780738"
"853365601783382047","1002274113299157083","1005528390171901972","659319269326323732"
"853365601783382047","1002274113299157083","1005528390171901972","824378909985341451"
"853365601783382047","1002274113299157083","1005528390171901972","494104340114702336"
"853365601783382047","1002274113299157083","1005528390171901972","874602934309113876"
"853365601783382047","1002274113299157083","1005528390171901972","645368429166985228"
"853365601783382047","1002274113299157083","1005528390171901972","650037772505317395"
"853365601783382047","1002274113299157083","1005528390171901972","917051424616091798"
"853365601783382047","1002274113299157083","1005528390171901972","778653809781899314"
"853365601783382047","1002274113299157083","1005528390171901972","600293510368722944"
"973289734057132092","973289734304575583","1005570815842058280","892431681020104724"
"853365601783382047","1002274113299157083","1005528390171901972","749309424232824933"
"853365601783382047","1002274113299157083","1005528390171901972","824973835425677383"
"853365601783382047","1002274113299157083","1005528390171901972","693037490805932065"
"966811756376776724","971046315339423794","1005223575562752020","835373460465254420"
"853365601783382047","1002274113299157083","1005528390171901972","925500125005090867"
"993465450484731925","1003689115394510888","1005472838385418270","823534232525471784"
"853365601783382047","1002274113299157083","1005528390171901972","873146081041588264"
"853365601783382047","1002274113299157083","1005528390171901972","877596924339953664"
"853365601783382047","1002274113299157083","1005528390171901972","567675686890766346"
"994332164768403596","997040661285064714","1005187838943428800","967368147533430856"
"853365601783382047","1002274113299157083","1005528390171901972","770223395035283466"
"993465450484731925","1003689115394510888","1005472838385418270","692440194019885136"
"853365601783382047","1002274113299157083","1005528390171901972","869223654335053845"
"853365601783382047","1002274113299157083","1005528390171901972","845682940712976435"
"853365601783382047","1002274113299157083","1005528390171901972","864188451673735230"
"853365601783382047","1002274113299157083","1005528390171901972","910560575300464741"
"853365601783382047","1002274113299157083","1005528390171901972","1005868096092905543"
"853365601783382047","1002274113299157083","1005528390171901972","764514522710802453"
"966811756376776724","971046315339423794","1005223575562752020","629325344284999701"
"853365601783382047","1002274113299157083","1005528390171901972","782276733616783390"
"994332164768403596","997040661285064714","1005187838943428800","971797457652563968"
"994332164768403596","997040661285064714","1005187838943428800","873922994718773278"
"994332164768403596","997040661285064714","1005187838943428800","953361295976054786"
"853365601783382047","1002274113299157083","1005528390171901972","683353288225456240"
"853365601783382047","1002274113299157083","1005528390171901972","991658451254136884"
"853365601783382047","1002274113299157083","1005528390171901972","850725670992216154"
"853365601783382047","1002274113299157083","1005528390171901972","723635525868716054"
"853365601783382047","1002274113299157083","1005528390171901972","859833099448483851"
"993465450484731925","1003689115394510888","1005472838385418270","507523534713782272"
"973289734057132092","973289734304575583","1005570815842058280","892801792260309062"
"853365601783382047","1002274113299157083","1005528390171901972","817739705801506826"
"853365601783382047","1002274113299157083","1005528390171901972","975133445170806824"
"853365601783382047","1002274113299157083","1005528390171901972","871053216631107655"
"853365601783382047","1002274113299157083","1005528390171901972","927302678214746172"
"853365601783382047","1002274113299157083","1005528390171901972","894482422702407681"
"853365601783382047","1002274113299157083","1005528390171901972","814233207515643974"
"853365601783382047","1002274113299157083","1005528390171901972","717314055026769992"
"853365601783382047","1002274113299157083","1005528390171901972","937735213734301716"
"853365601783382047","1002274113299157083","1005528390171901972","926386617344725012"
"853365601783382047","1002274113299157083","1005528390171901972","975132452802678866"
"853365601783382047","1002274113299157083","1005528390171901972","1000211807065092206"
"853365601783382047","1002274113299157083","1005528390171901972","980364702125285386"
"853365601783382047","1002274113299157083","1005528390171901972","960084174985920514"
"853365601783382047","1002274113299157083","1005528390171901972","956638008482856990"
"853365601783382047","1002274113299157083","1005528390171901972","718526742171746416"
"853365601783382047","1002274113299157083","1005528390171901972","801860642402467850"
"853365601783382047","1002274113299157083","1005528390171901972","754246997266923571"
"853365601783382047","1002274113299157083","1005528390171901972","730454527492489338"
"853365601783382047","1002274113299157083","1005528390171901972","977162678168584252"
"853365601783382047","1002274113299157083","1005528390171901972","970245293796905041"
"853365601783382047","1002274113299157083","1005528390171901972","603953653493137438"
"853365601783382047","1002274113299157083","1005528390171901972","1006145963682975754"
"988078038531076146","999060135106330684","1006149713046810644","840122604115329055"
"988078038531076146","999060135106330684","1006149713046810644","409383257428197376"
"988078038531076146","999060135106330684","1006149713046810644","810940243153780738"
"988078038531076146","999060135106330684","1006149713046810644","1002279152126267474"
"988078038531076146","999060135106330684","1006149713046810644","924078267487617054"
"988078038531076146","999060135106330684","1006149713046810644","857202590475091979"
"988078038531076146","999060135106330684","1006149713046810644","650683108794040357"
"853365601783382047","1002274113299157083","1005528390171901972","953040683231498250"
"853365601783382047","1002274113299157083","1005528390171901972","928380902814388334"
"853365601783382047","1002274113299157083","1005528390171901972","661543259906244610"
