"userID","guildID","zeit","anzahl","channelID"
"803203040914964483","916429769007067157","31.07.2022",2,"919663382599172107"
"997928770122022945","996032349638774877","31.07.2022",3,"1001453121584779325"
"1001150502433734826","956229444761161758","31.07.2022",3,"963912633449349171"
"1001214141329068062","916429769007067157","31.07.2022",3,"985524895196782612"
"941750986551205930","925729625580113951","31.07.2022",38,"925738977422639107"
"997928770122022945","996032349638774877","31.07.2022",12,"1001412978068959323"
"991992485339467846","913529131931664475","31.07.2022",16,"963382174915108864"
"302050872383242240","913529131931664475","31.07.2022",1,"913802772187582534"
"992847141485686784","956229444761161758","31.07.2022",11,"1001935875611054161"
"985886600225517599","920780797642940457","31.07.2022",1,"992037245177565264"
"942868442200031252","1002987115207991439","31.07.2022",1,"1002987115753242666"
"995020153320378378","943483956664356894","31.07.2022",3,"943487379069624392"
"995020153320378378","966811756376776724","31.07.2022",2,"970278598533607444"
"800039100064727101","1002987115207991439","31.07.2022",2,"1002987637197508718"
"408785106942164992","1002987115207991439","31.07.2022",1,"1002987637197508718"
"800039100064727101","1002987115207991439","31.07.2022",1,"1003056660136345670"
"282859044593598464","1002987115207991439","31.07.2022",1,"1003056660136345670"
"368521195940741122","916429769007067157","31.07.2022",3,"985446743560847360"
"826534017376714836","916429769007067157","31.07.2022",4,"919663382599172107"
"720750186065952779","916429769007067157","31.07.2022",12,"985470122552606730"
"292953664492929025","916429769007067157","31.07.2022",13,"985470122552606730"
"422087909634736160","989961082833608795","31.07.2022",1,"1001545039152947270"
"730734267704934422","916429769007067157","31.07.2022",25,"919663382599172107"
"1000737418334449704","956229444761161758","31.07.2022",3,"963912633449349171"
"1001422491614466068","989961082833608795","31.07.2022",3,"990202795930046554"
"963554907783323678","996032349638774877","31.07.2022",10,"996032349638774879"
"1002192059018530906","676115729124425737","31.07.2022",2,"1002192026751733821"
"964587451203076206","943483956664356894","31.07.2022",3,"943486906304430130"
"235148962103951360","951924173716996177","31.07.2022",3,"958691276486766622"
"983828396033335336","916429769007067157","31.07.2022",2,"982935533632253952"
"235148962103951360","913529131931664475","31.07.2022",3,"914132212876709888"
"718493970652594217","920780797642940457","31.07.2022",2,"1003240928787574836"
"995727536233390170","973593472592412672","31.07.2022",14,"974978677127393351"
"995948743054606446","973593472592412672","31.07.2022",14,"973595515658850324"
"839879863083335681","920780797642940457","31.07.2022",2,"1003240928787574836"
"975375922192592927","943483956664356894","31.07.2022",4,"965227465360416848"
"1000732456686727240","836132315809316878","31.07.2022",3,"999597914823348295"
"993583287387828284","920780797642940457","31.07.2022",1,"992033635333050479"
"963554907783323678","996032349638774877","31.07.2022",105,"1002899803727994882"
"985886600225517599","920780797642940457","31.07.2022",5,"1003240928787574836"
"984910250748575776","916429769007067157","31.07.2022",1,"984088737128546374"
"963554907783323678","996032349638774877","31.07.2022",159,"996034713770799174"
"903667367790411776","882684482551943178","31.07.2022",14,"926918240712667156"
"868399664481861642","1002987115207991439","31.07.2022",2,"1002987637197508718"
"729706332503932928","963541530533036042","31.07.2022",17,"963710348827959316"
"363270168153161729","912454427162578964","31.07.2022",3,"997045782567989268"
"982680938431545434","966811756376776724","31.07.2022",2,"970311546964168784"
"955058645396258847","912454427162578964","31.07.2022",1,"955033122355965993"
"155149108183695360","912454427162578964","31.07.2022",1,"997045782567989268"
"910197873260507136","996032349638774877","31.07.2022",15,"1001412978068959323"
"831222668178489386","836132315809316878","31.07.2022",2,"1002118642844057640"
"947506356888408114","916429769007067157","31.07.2022",1,"985464981950726154"
"159985870458322944","916429769007067157","31.07.2022",1,"985464981950726154"
"920385751781367808","925729625580113951","31.07.2022",15,"925738977422639107"
"896342642462429184","882684482551943178","31.07.2022",19,"952316201785249832"
"964643085189521488","875338422800224257","31.07.2022",22,"875338652765540362"
"988538185988599808","920780797642940457","31.07.2022",1,"962734488587214958"
"557628352828014614","1000400822380798053","31.07.2022",4,"1002958273399509064"
"701813696413827142","987049442706325514","31.07.2022",1,"987359708262322206"
"920385751781367808","925729625580113951","31.07.2022",3,"925739069391114240"
"903667367790411776","882684482551943178","31.07.2022",26,"952316201785249832"
"994668996987195413","984083592110039120","31.07.2022",1,"984161531535196240"
"824378909985341451","925729625580113951","31.07.2022",11,"925739069391114240"
"996045296482144356","857546239368101888","31.07.2022",3,"943563552667611137"
"963554907783323678","996032349638774877","31.07.2022",74,"1001412978068959323"
"1001057018003595335","989961082833608795","31.07.2022",3,"990202795930046554"
"933393420968403024","857546239368101888","31.07.2022",3,"939555810692980777"
"947219634665422928","916429769007067157","31.07.2022",3,"939457973422542879"
"899293212211028009","912454427162578964","31.07.2022",2,"997045782567989268"
"963554907783323678","996032349638774877","31.07.2022",381,"996034032938786927"
"702535364325146645","801579074816311346","31.07.2022",123,"955942845146071090"
"702535364325146645","961971433486041198","31.07.2022",123,"962122035486666862"
"702535364325146645","913529131931664475","31.07.2022",123,"967784684585115669"
"702535364325146645","958306200892620821","31.07.2022",123,"971342340990066698"
"702535364325146645","990341129914445834","31.07.2022",123,"990987374014128229"
"839221856908214313","996032349638774877","31.07.2022",3,"999964887038046228"
"888000819545399297","984083592110039120","31.07.2022",2,"984123233878032456"
"926103617054834708","996032349638774877","31.07.2022",71,"1001453121584779325"
"842760140401672214","996032349638774877","31.07.2022",2,"996034032938786927"
"926103617054834708","996032349638774877","31.07.2022",26,"999639156781228133"
"926103617054834708","996032349638774877","31.07.2022",7,"996034032938786927"
"835782971235368960","925729625580113951","31.07.2022",2,"971092445435682907"
"678344927997853742","997495642823872654","31.07.2022",3,"997522503150878730"
"926103617054834708","996032349638774877","31.07.2022",2,"1001412978068959323"
"873234979239383040","921045773456642108","31.07.2022",2,"935902886762799104"
"926103617054834708","996032349638774877","31.07.2022",42,"1002899803727994882"
"720700352730497155","994332164768403596","31.07.2022",75,"999659015648858202"
"835782971235368960","925729625580113951","31.07.2022",4,"934190768690704544"
"928006833162059846","996032349638774877","31.07.2022",114,"999639156781228133"
"837613917970104320","989563191153528862","31.07.2022",5,"989602871643340842"
"837613917970104320","989563191153528862","31.07.2022",2,"1001486472970502264"
"928006833162059846","996032349638774877","31.07.2022",29,"996034032938786927"
"686212997521211436","996032349638774877","31.07.2022",55,"996034713770799174"
"975091204133892156","964960515552059442","31.07.2022",3,"965198644821241887"
"992129327686762587","920780797642940457","31.07.2022",1,"992033635333050479"
"869529587414102066","806125679124414474","31.07.2022",3,"806126201475170334"
"926103617054834708","996032349638774877","31.07.2022",11,"996034713770799174"
"896342642462429184","882684482551943178","31.07.2022",15,"952316220571541504"
"547905866255433758","882684482551943178","31.07.2022",141,"952316220571541504"
"981918775651745832","882684482551943178","31.07.2022",37,"952316201785249832"
"963554907783323678","996032349638774877","31.07.2022",7,"1001453121584779325"
"963554907783323678","996032349638774877","31.07.2022",56,"999639156781228133"
"772156551019626556","882684482551943178","31.07.2022",418,"953321620062216203"
"780306401254834196","996032349638774877","31.07.2022",26,"999639156781228133"
"686212997521211436","996032349638774877","31.07.2022",151,"1002899803727994882"
"988378434524823573","989961082833608795","31.07.2022",1,"993168235589541938"
"840994600059273276","996032349638774877","31.07.2022",15,"999639156781228133"
"968867502086057995","996032349638774877","31.07.2022",6,"1002899803727994882"
"302050872383242240","753556676459888680","31.07.2022",1,"961631111493066782"
"735147814878969968","753556676459888680","31.07.2022",2,"961631111493066782"
"408785106942164992","996032349638774877","31.07.2022",70,"996034713770799174"
"968619522091278436","753556676459888680","31.07.2022",2,"961631111493066782"
"270904126974590976","753556676459888680","31.07.2022",2,"961631111493066782"
"159985870458322944","753556676459888680","31.07.2022",6,"961626068832387082"
"686212997521211436","996032349638774877","31.07.2022",3,"1001453121584779325"
"686212997521211436","996032349638774877","31.07.2022",6,"999639156781228133"
"686212997521211436","996032349638774877","31.07.2022",5,"999964887038046228"
"686212997521211436","996032349638774877","31.07.2022",26,"1001412978068959323"
"694247004766732438","989563191153528862","31.07.2022",19,"1001486472970502264"
"980373957402296331","996032349638774877","31.07.2022",76,"999639156781228133"
"925836174642257922","994332164768403596","31.07.2022",1,"994537190518431824"
"824378909985341451","966811756376776724","31.07.2022",1,"966967673399431198"
"491769129318088714","966811756376776724","31.07.2022",1,"966967673399431198"
"1002595345731162172","996032349638774877","31.07.2022",1,"999643033085685851"
"978740248592937040","996032349638774877","31.07.2022",2,"996032349638774879"
"159985870458322944","989563191153528862","31.07.2022",1,"1001486472970502264"
"679706007219339376","925729625580113951","31.07.2022",11,"925739069391114240"
"831053064622440449","916429769007067157","31.07.2022",1,"938911955631104021"
"116275390695079945","985652191698231316","31.07.2022",74,"1000761075547000932"
"678344927997853742","966811756376776724","31.07.2022",65,"1000042693151424613"
"681770687614156811","807255813923012688","31.07.2022",3,"962462843981152296"
"1003246323941773312","920780797642940457","31.07.2022",1,"920792355743891566"
"793578475683840000","989563191153528862","31.07.2022",14,"989602871643340842"
"989887644299296798","966811756376776724","31.07.2022",5,"966811756821364858"
"678344927997853742","966811756376776724","31.07.2022",100,"985887092347404299"
"720700352730497155","994332164768403596","31.07.2022",2,"994343583933018195"
"977553686328918049","966811756376776724","31.07.2022",3,"977552834646122496"
"984044214323126302","916429769007067157","31.07.2022",3,"982935533632253952"
"694247004766732438","989563191153528862","31.07.2022",62,"989602871643340842"
"963554907783323678","996032349638774877","31.07.2022",93,"996034096553791489"
"159985870458322944","989563191153528862","31.07.2022",3,"989602871643340842"
"910197873260507136","996032349638774877","31.07.2022",3,"996032349638774879"
"816730740111966208","916429769007067157","31.07.2022",11,"919663382599172107"
"694247004766732438","989563191153528862","31.07.2022",11,"1001071882214326343"
"408785106942164992","989563191153528862","31.07.2022",8,"1001071882214326343"
"802501784862064640","964960515552059442","31.07.2022",13,"964995346134597733"
"906234635565019136","996032349638774877","31.07.2022",3,"996034032938786927"
"831053064622440449","916429769007067157","31.07.2022",3,"919663382599172107"
"725035945044345004","996032349638774877","31.07.2022",1,"996034032938786927"
"999727814154649601","999711820262674522","31.07.2022",2,"999727441192943790"
"824378909985341451","989961082833608795","31.07.2022",23,"989961083286618142"
"824378909985341451","989961082833608795","31.07.2022",51,"1003032607933612123"
"780306401254834196","996032349638774877","31.07.2022",49,"1001412978068959323"
"837613917970104320","989563191153528862","31.07.2022",1,"1001071882214326343"
"800039100064727101","1002987115207991439","31.07.2022",1,"1003250112438480896"
"518766372025663508","943483956664356894","31.07.2022",1,"943487379069624392"
"968867502086057995","989563191153528862","31.07.2022",19,"1001071882214326343"
"868399664481861642","1002987115207991439","31.07.2022",3,"1003250112438480896"
"678344927997853742","971441719222599720","31.07.2022",7,"994217082369617991"
"1001813389800128572","984828890755268639","31.07.2022",7,"984862825631580231"
"925836174642257922","989961082833608795","31.07.2022",1,"993168235589541938"
"997183528989118604","989961082833608795","31.07.2022",1,"993168235589541938"
"980373957402296331","996032349638774877","31.07.2022",96,"996034096553791489"
"868399664481861642","1002987115207991439","31.07.2022",1,"1002987115753242667"
"941750986551205930","954792906697363536","31.07.2022",1,"973940403369807882"
"739735540483752006","954792906697363536","31.07.2022",1,"973940403369807882"
"961687420485664849","989563191153528862","31.07.2022",5,"1001071882214326343"
"793578475683840000","989563191153528862","31.07.2022",6,"1001071882214326343"
"159985870458322944","989563191153528862","31.07.2022",2,"1001071882214326343"
"824378909985341451","966811756376776724","31.07.2022",1,"966811756821364858"
"979906554188939264","954792906697363536","31.07.2022",1,"973940403369807882"
"938837213926547467","954792906697363536","31.07.2022",1,"973940403369807882"
"961687420485664849","989563191153528862","31.07.2022",10,"989602871643340842"
"538053185554874386","806125679124414474","31.07.2022",10,"806126201475170334"
"980373957402296331","996032349638774877","31.07.2022",329,"996034032938786927"
"679706007219339376","925729625580113951","31.07.2022",5,"925738977422639107"
"868527841812299846","996032349638774877","31.07.2022",1,"1001412978068959323"
"941750986551205930","989961082833608795","31.07.2022",55,"1003032607933612123"
"941750986551205930","989961082833608795","31.07.2022",120,"989961083286618142"
"997518373997002834","916429769007067157","31.07.2022",2,"985524895196782612"
"840994600059273276","996032349638774877","31.07.2022",1,"999964887038046228"
"840994600059273276","996032349638774877","31.07.2022",90,"1001412978068959323"
"968867502086057995","989563191153528862","31.07.2022",13,"989603794797072394"
"461016766420877332","989961082833608795","31.07.2022",2,"1001545039152947270"
"968867502086057995","989563191153528862","31.07.2022",7,"989590824314634332"
"824378909985341451","989961082833608795","31.07.2022",9,"1001545039152947270"
"694247004766732438","989563191153528862","31.07.2022",10,"989603794797072394"
"725035945044345004","996032349638774877","31.07.2022",7,"999630407895105626"
"922525636109664306","920780797642940457","31.07.2022",2,"920792355743891566"
"927919372821995520","989961082833608795","31.07.2022",4,"1001545039152947270"
"985886600225517599","920780797642940457","31.07.2022",6,"920792355743891566"
"995912905818116196","996032349638774877","31.07.2022",12,"996034096553791489"
"928006833162059846","996032349638774877","31.07.2022",2,"999630407895105626"
"452763583348998155","806125679124414474","31.07.2022",22,"968495614272876626"
"980373957402296331","996032349638774877","31.07.2022",6,"999630407895105626"
"968867502086057995","996032349638774877","31.07.2022",3,"996034713770799174"
"694247004766732438","989563191153528862","31.07.2022",3,"989590824314634332"
"718493970652594217","920780797642940457","31.07.2022",1,"1003235184818266192"
"963554907783323678","996032349638774877","31.07.2022",11,"999630407895105626"
"725035945044345004","996032349638774877","31.07.2022",6,"1001412978068959323"
"840880565656879104","956229444761161758","31.07.2022",3,"996072580245114940"
"368521195940741122","956229444761161758","31.07.2022",2,"996072580245114940"
"996529199160496179","956229444761161758","31.07.2022",8,"964689286140166176"
"997160529388916838","916429769007067157","31.07.2022",3,"997157039405011024"
"950389009547407370","857546239368101888","31.07.2022",1,"943563442026057798"
"968867502086057995","989563191153528862","31.07.2022",6,"989591542891163648"
"965204206216691792","943483956664356894","31.07.2022",3,"943486906304430130"
"982935712997441589","916429769007067157","31.07.2022",3,"982935533632253952"
"984728762992181299","916429769007067157","31.07.2022",3,"984088737128546374"
"999243581485236254","964960515552059442","31.07.2022",3,"965198644821241887"
"1002370040697467011","920780797642940457","31.07.2022",1,"992037245177565264"
"998330810987991161","956229444761161758","31.07.2022",3,"963912633449349171"
"927235878609371186","857546239368101888","31.07.2022",3,"939555810692980777"
"933981074193780796","989563191153528862","31.07.2022",3,"989590824314634332"
"965564884572065874","989961082833608795","31.07.2022",1,"1003032607933612123"
"941750986551205930","770360603855421450","31.07.2022",8,"863791443889618984"
"718493970652594217","920780797642940457","31.07.2022",2,"1003256972369461340"
"986643124275257355","996032349638774877","31.07.2022",7,"996034713770799174"
"824378909985341451","925729625580113951","31.07.2022",2,"965596069419429949"
"800360309444313088","920780797642940457","31.07.2022",7,"1003256972369461340"
"953660455266689024","996032349638774877","31.07.2022",1,"996032349638774879"
"985886600225517599","920780797642940457","31.07.2022",7,"1003256972369461340"
"987963135040323634","979791877991714888","31.07.2022",2,"985783275429720074"
"991443279373668483","984183027930378350","31.07.2022",24,"992081979879215204"
"959050473074196551","996032349638774877","31.07.2022",9,"1001412978068959323"
"959050473074196551","996032349638774877","31.07.2022",1,"999639156781228133"
"965564884572065874","989961082833608795","31.07.2022",1,"989964227320098876"
"959050473074196551","996032349638774877","31.07.2022",380,"1002899803727994882"
"775432882474450965","989961082833608795","31.07.2022",1,"989964227320098876"
"827831995530477569","920780797642940457","31.07.2022",1,"920792355743891566"
"775432882474450965","989961082833608795","31.07.2022",23,"1001149310391550093"
"941750986551205930","989961082833608795","31.07.2022",34,"1001149310391550093"
"282859044593598464","996032349638774877","31.07.2022",2,"1002899803727994882"
"824378909985341451","989961082833608795","31.07.2022",4,"1001149310391550093"
"931879231280013353","857546239368101888","31.07.2022",2,"939555209292709907"
"934748313654296647","916429769007067157","31.07.2022",2,"924991349089005578"
"949743110437625886","857546239368101888","31.07.2022",2,"943563552667611137"
"985886600225517599","920780797642940457","31.07.2022",1,"988484027948351579"
"959050473074196551","996032349638774877","31.07.2022",55,"996034032938786927"
"832540031897305089","994332164768403596","31.07.2022",1,"994332165351424002"
"718493970652594217","920780797642940457","31.07.2022",2,"1003260462537904189"
"994301549662720100","920780797642940457","31.07.2022",1,"1003260462537904189"
"985886600225517599","920780797642940457","31.07.2022",1,"1003260462537904189"
"965564884572065874","989961082833608795","31.07.2022",1,"1001149310391550093"
"927919372821995520","989961082833608795","31.07.2022",5,"1001149310391550093"
"292705655809114113","960991044302946354","31.07.2022",7,"996065803021594775"
"461016766420877332","989961082833608795","31.07.2022",1,"1001149310391550093"
"159985870458322944","960281078898249729","31.07.2022",33,"960281079724515329"
"943812609344421888","857546239368101888","31.07.2022",3,"943563552667611137"
"735147814878969968","989961082833608795","31.07.2022",1,"1003032607933612123"
"518765641713582100","996032349638774877","31.07.2022",4,"999630407895105626"
"929697213679030272","996032349638774877","31.07.2022",23,"996034032938786927"
"981918775651745832","882684482551943178","31.07.2022",31,"926918240712667156"
"518765641713582100","996032349638774877","31.07.2022",156,"1002899803727994882"
"518765641713582100","996032349638774877","31.07.2022",1,"996034713770799174"
"997183528989118604","989961082833608795","31.07.2022",1,"1001149310391550093"
"941750986551205930","989961082833608795","31.07.2022",3,"989964227320098876"
"997183528989118604","989961082833608795","31.07.2022",2,"989964227320098876"
"996525009403117679","859385533696573470","31.07.2022",1,"943206831386411118"
"1003238915207086111","920780797642940457","31.07.2022",1,"992037245177565264"
"952935590406537236","996032349638774877","31.07.2022",56,"996034032938786927"
"969943492979744859","996087640619221052","31.07.2022",2,"1000872471924322405"
"991723801622626324","920780797642940457","31.07.2022",1,"962734488587214958"
"268768664411439115","989961082833608795","31.07.2022",3,"1001149310391550093"
"839221856908214313","996032349638774877","31.07.2022",27,"996034032938786927"
"952935590406537236","996032349638774877","31.07.2022",2,"999639156781228133"
"952935590406537236","996032349638774877","31.07.2022",1,"1001412978068959323"
"959050473074196551","996032349638774877","31.07.2022",11,"996034713770799174"
"969943492979744859","996087640619221052","31.07.2022",1,"996827907462795284"
"735147814878969968","989961082833608795","31.07.2022",3,"1001149448979742831"
"941750986551205930","989961082833608795","31.07.2022",4,"1001149448979742831"
"997183528989118604","989961082833608795","31.07.2022",1,"1003032607933612123"
"822085487375548436","920780797642940457","31.07.2022",1,"975492375625469992"
"282859044593598464","996032349638774877","31.07.2022",17,"996034032938786927"
"268768664411439115","989961082833608795","31.07.2022",10,"989961083286618142"
"159985870458322944","920780797642940457","31.07.2022",1,"950194127943921704"
"822085487375548436","920780797642940457","31.07.2022",4,"950194127943921704"
"339254240012664832","920780797642940457","31.07.2022",18,"950194127943921704"
"775432882474450965","989961082833608795","31.07.2022",2,"989961083286618142"
"965564884572065874","989961082833608795","31.07.2022",1,"989961083286618142"
"984335166971457567","916429769007067157","31.07.2022",3,"984088737128546374"
"268768664411439115","989961082833608795","31.07.2022",1,"993168235589541938"
"985886600225517599","920780797642940457","31.07.2022",1,"959440260528480298"
"159985870458322944","920780797642940457","31.07.2022",1,"959440260528480298"
"985459246416154635","916429769007067157","31.07.2022",3,"985445670955679744"
"990492835176382484","857546239368101888","31.07.2022",3,"939555209292709907"
"681142390756737025","969202851760967700","31.07.2022",1,"1001569666415734814"
"972562167679315989","969202851760967700","31.07.2022",14,"1001569666415734814"
"761295095202709504","969202851760967700","31.07.2022",18,"1001569666415734814"
"994254490863669309","971441719222599720","31.07.2022",5,"991686042853855332"
"969943492979744859","996087640619221052","31.07.2022",2,"1002970030172029048"
"985886600225517599","920780797642940457","31.07.2022",6,"1003266431720378438"
"1000350396017025135","996032349638774877","31.07.2022",1,"996032349638774879"
"1000487561099223170","969202851760967700","31.07.2022",4,"1001569666415734814"
"995912905818116196","996032349638774877","31.07.2022",116,"999639156781228133"
"989404318086094898","994332164768403596","31.07.2022",3,"999659015648858202"
"989404318086094898","994332164768403596","31.07.2022",2,"994343583933018195"
"969943492979744859","996087640619221052","31.07.2022",1,"1003268109639098510"
"969943492979744859","996087640619221052","31.07.2022",1,"1003269140565458964"
"270904126974590976","920780797642940457","31.07.2022",1,"1003266431720378438"
"408785106942164992","996032349638774877","31.07.2022",1,"996034032938786927"
"510016054391734273","996032349638774877","31.07.2022",4,"999639156781228133"
"159985870458322944","920780797642940457","31.07.2022",2,"1003266431720378438"
"989404318086094898","966811756376776724","31.07.2022",2,"966811756821364858"
"518765641713582100","996032349638774877","31.07.2022",19,"996034096553791489"
"1000350396017025135","996032349638774877","31.07.2022",18,"999639156781228133"
"822085487375548436","920780797642940457","31.07.2022",1,"1003266431720378438"
"822085487375548436","920780797642940457","31.07.2022",2,"975518400921100399"
"989404318086094898","994332164768403596","31.07.2022",1,"994332165351424002"
"999333511746031708","968162980946673756","31.07.2022",3,"968162982586622119"
"999333573452640256","968162980946673756","31.07.2022",3,"968162983056379924"
"1001940812940193882","968162980946673756","31.07.2022",3,"983297044066230303"
"1000350396017025135","996032349638774877","31.07.2022",4,"996034096553791489"
"941068048822067200","913529131931664475","31.07.2022",2,"941067145163452456"
"1001118769403412570","916429769007067157","31.07.2022",2,"985524895196782612"
"1001370916443389992","966811756376776724","31.07.2022",2,"982593971320684624"
"932288454337896498","857546239368101888","31.07.2022",2,"939555810692980777"
"983337157416595456","857546239368101888","31.07.2022",2,"943563552667611137"
"452763583348998155","996032349638774877","31.07.2022",72,"1002899803727994882"
"302050872383242240","920780797642940457","31.07.2022",1,"976105692861722704"
"853742600061714482","984928443173068880","31.07.2022",334,"1002967490307031131"
"555955826880413696","984928443173068880","31.07.2022",618,"1002967490307031131"
"812942851814064150","984928443173068880","31.07.2022",431,"1002967490307031131"
"681770687614156811","891645485637595176","31.07.2022",2,"958340190831800371"
"268768664411439115","989961082833608795","31.07.2022",1,"1001545039152947270"
"770199669141536768","984928443173068880","31.07.2022",11,"1002967490307031131"
"969943492979744859","996087640619221052","31.07.2022",1,"1003270805121151017"
"928006833162059846","996032349638774877","31.07.2022",12,"996034096553791489"
"983803829952864317","916429769007067157","31.07.2022",2,"982935533632253952"
"999599121436508280","836132315809316878","31.07.2022",2,"999597914823348295"
"767376315397177384","989238450467258418","31.07.2022",4,"989238450467258421"
"678344927997853742","920780797642940457","31.07.2022",1,"950194127943921704"
"973629295912169563","933706031517802536","31.07.2022",2,"935898592697282591"
"765868427725897730","996032349638774877","31.07.2022",3,"996032349638774879"
"798152988463857694","882684482551943178","31.07.2022",2,"926937631999266817"
"159985870458322944","882684482551943178","31.07.2022",5,"959852012214841394"
"798152988463857694","882684482551943178","31.07.2022",1,"988088471744823316"
"987646196967432202","882684482551943178","31.07.2022",3,"988088471744823316"
"282859044593598464","983021996713586778","31.07.2022",2,"1000812427887259760"
"940651645539340378","983021996713586778","31.07.2022",2,"1000812427887259760"
"270904126974590976","983021996713586778","31.07.2022",1,"1000812427887259760"
"235148962103951360","983021996713586778","31.07.2022",1,"1000812427887259760"
"988535583989194832","920780797642940457","31.07.2022",1,"962734488587214958"
"839221856908214313","996032349638774877","31.07.2022",9,"999639156781228133"
"518765641713582100","996032349638774877","31.07.2022",53,"996034032938786927"
"995912905818116196","996032349638774877","31.07.2022",2,"996034032938786927"
"853742600061714482","984928443173068880","31.07.2022",100,"1002959516138213507"
"490707751832649738","984928443173068880","31.07.2022",84,"1002959516138213507"
"292953664492929025","984928443173068880","31.07.2022",20,"1002959516138213507"
"981918775651745832","882684482551943178","31.07.2022",12,"952316220571541504"
"853742600061714482","984928443173068880","31.07.2022",5,"999263208697249804"
"986721667646627861","984928443173068880","31.07.2022",42,"986696509582114906"
"903667367790411776","882684482551943178","31.07.2022",25,"952316220571541504"
"827831995530477569","920780797642940457","31.07.2022",2,"950194127943921704"
"839221856908214313","996032349638774877","31.07.2022",1,"1001453121584779325"
