"userID","streak","timestamp"
"688544000029884531",2,"1664516444.944675"
"952173663233392650",1,"1661410289.292349"
"845694254160543764",1,"1663433985.44988"
"534407472098836491",1,"1661448971.554577"
"842692164097671178",1,"1661507545.744974"
"416015508303904779",1,"1661589430.831138"
"689808757089370152",1,"1661589492.93428"
"722788264578383909",2,"1661675940.185729"
"727806232026677288",1,"1661603805.413666"
"880469664239583253",1,"1662298446.215765"
"775433367595909129",2,"1664461005.761155"
"983782519277236255",1,"1661642895.226368"
"926205991446515774",1,"1661708836.252748"
"683055422650974448",2,"1663510465.835201"
"853563496948432941",1,"1663253918.300134"
"818576302881505368",1,"1661997597.559279"
"772821490118164491",1,"1664374111.584919"
"915266458588688435",1,"1664556652.291726"
"1008975489962082374",1,"1663962047.98911"
"693108996399431781",1,"1662755787.487553"
"948565546742452284",1,"1661968999.142583"
"597754067128811522",1,"1661980492.171292"
"857574086909755422",1,"1662035367.738054"
"809389236179435541",28,"1664566238.42433"
"844982174947606620",1,"1662490288.722068"
"766642396238446632",1,"1662103885.989808"
"909700322266607696",1,"1664116995.314175"
"919747347112656958",3,"1663312282.857958"
"588388776477458463",6,"1664533507.306323"
"790530223421652993",3,"1662304508.070725"
"838528446795087962",1,"1662146408.558428"
"932669935266713662",2,"1662312925.982471"
"905046781430202428",2,"1664557230.166749"
"927929947505438740",1,"1664375688.522354"
"775242927948955692",1,"1664477588.585643"
"993187056312389702",7,"1664604119.138317"
"693523513792790648",1,"1662799965.774364"
"792096088021794866",1,"1662734036.325944"
"976425378061111338",1,"1662528375.604374"
"932668912485666906",1,"1662639209.392214"
"994316186735083573",1,"1662639790.464417"
"852903649277378620",2,"1664005040.179538"
"792484163684532274",1,"1662715431.079816"
"729391639780655114",1,"1662845306.464684"
"805827935289606164",1,"1662845968.471228"
"691719959218487327",2,"1663878964.22387"
"801138013701799956",5,"1663672160.854252"
"803666932246118481",1,"1663057851.043439"
"820679900742418463",1,"1663076828.490292"
"586231322993754119",2,"1663226250.047457"
"992157761959891004",1,"1663171689.70803"
"1019581911611490306",1,"1663334676.366654"
"802123814896664577",1,"1663429878.426143"
"828912418570108939",1,"1663682592.496649"
"1001826064189902989",12,"1664607054.463175"
"1019346203546234991",4,"1664303684.984625"
"891631500401975316",2,"1663678334.581894"
"920142997725786153",1,"1664144692.436765"
"1003672254661529650",2,"1664554995.201431"
"936638752137310319",1,"1663777870.030426"
"1004829215155306597",1,"1663787632.888834"
"885935428992110632",1,"1664045362.050874"
"796423581009051649",1,"1664469735.057897"
"931795662704615444",1,"1664477158.885437"
"1018822424516640768",2,"1664425882.942554"
"699922189679591474",1,"1664023282.64249"
"1009561027853176964",1,"1664045445.582893"
"974953143374848050",1,"1664124863.549886"
"715183870361731093",1,"1664166387.210985"
"629975208631074836",1,"1664294106.41926"
"840255542454124565",2,"1664468090.422857"
"890653069736566794",2,"1664540790.38777"
"665488794132283393",1,"1664426002.374877"
"1012702377180155964",2,"1664550118.320806"
"567642471740211200",1,"1664469648.597709"
